DLBA Sale ID,Address,Sale Closed Date,Final Sale Price,Program,Block Range,Council District,Neighborhood,Zip Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
A-167508,9330 Broadstreet,2018-07-11,1000,Own It Now,9200-9599 Broadstreet Ave,7,Nardin Park,48204,9330,,BROADSTREET,Ave,14012006.,72204,-83.1265783003657,42.3689241002502,2194,-9253608.36778389,5216403.68944625
A-299150,15411 Trinity,2021-05-18,1300,Own It Now,15400-15699 Trinity St,1,Brightmoor,48223,15411,,TRINITY,St,22108806.,110860,-83.2486130000168,42.40250285021,2195,-9267193.20840816,5221464.41352027
A-236277,11309 Littlefield,2019-08-14,1000,Own It Now,11300-11599 Littlefield St,7,Barton-McFarland,48227,11309,,LITTLEFIELD,St,22027484.,211619,-83.1758142416488,42.3709302044705,2196,-9259089.28769626,5216705.95762641
A-228958,8727 Traverse,2019-03-06,1000,Own It Now,8600-9099 Traverse St,3,Airport Sub,48213,8727,,TRAVERSE,St,19003293.,67100,-83.0151046592661,42.4003800069478,2197,-9241199.17881981,5221144.39517002
A-399873,11173 Corbett,2024-04-24,5700,Demo Pull Sale,11100-11699 Corbett Ave,4,Wade,48213,11173,,CORBETT,Ave,21006930.,227541,-82.991521998329,42.4013684247841,2198,-9238573.96901275,5221293.39768541
A-140222,8519 Terry,2017-08-29,1700,Own It Now,8500-8799 Terry St,7,Fiskhorn,48228,8519,,TERRY,St,22043319.,190256,-83.190792596359,42.35623878369,2199,-9260756.67051552,5214492.56279367
A-158313,20263 Veach,2018-04-23,2500,Own It Now,20100-20399 Veach St,3,Conner Creek,48234,20263,,VEACH,St,17016563.,266449,-83.0217223142047,42.4460649587685,2200,-9241935.85279783,5228033.78840364
A-143892,19335 Archdale,2017-08-16,1000,Own It Now,19300-19399 Archdale St,2,Greenfield,48235,19335,,ARCHDALE,St,22071644.,77938,-83.2176166781626,42.432661024797,2201,-9263742.71364289,5226011.92462641
A-175924,19941 Ferguson,2018-10-10,5000,Own It Now,19900-19999 Ferguson St,2,Greenfield,48235,19941,,FERGUSON,St,22063566-0,80446,-83.2115136604512,42.438354565291,2202,-9263063.32881895,5226870.69154317
A-257605,20043 Bradford,2020-07-08,1300,Own It Now,20000-20199 Bradford St,3,Conner Creek,48205,20043,,BRADFORD,St,21035171.,170761,-83.0017263612916,42.4442607239833,2203,-9239709.91350161,5227761.61050086
A-293907,5553 Sheridan,2021-03-11,1000,Own It Now,5500-5699 Sheridan St,5,Gratiot Town/Kettering,48213,5553,,SHERIDAN,St,17013169.,21666,-83.0203810947617,42.3791996607817,2204,-9241786.54893239,5217952.0534028
A-180810,20446 Mccormick,2018-12-06,2000,Demo Pull Sale,20400-20599 McCormick St,4,Moross-Morang,48224,20446,,MCCORMICK,St,21080189.,307796,-82.9320122890602,42.4267268221711,2205,-9231949.37847969,5225116.94123308
A-408769,9353 Manor,2024-08-14,6100,Demo Pull Sale,9300-9499 Manor,7,Barton-McFarland,48204,9353,,MANOR,,18018394.,201156,-83.1670182716883,42.3646327711684,2206,-9258110.12479922,5215757.12921194
A-255194,12602 Washburn,2020-04-28,1000,Own It Now,12600-13099 Washburn St,7,Grand River-I96,48238,12602,,WASHBURN,St,16039006.,212659,-83.1595739629706,42.3808694720795,2207,-9257281.42814345,5218203.69140622
A-342467,17228 Hamburg,2022-09-22,1200,Own It Now,17100-17299 Hamburg St,3,Von Steuben,48205,17228,,HAMBURG,St,21033700.,203604,-82.9965006091741,42.4244996434041,2208,-9239128.18543688,5224781.06489371
A-268653,13544 Wisconsin,2020-07-30,1300,Own It Now,13400-13899 Wisconsin St,7,Davison-Schoolcraft,48238,13544,,WISCONSIN,St,16034582.,181858,-83.155744350013,42.3868590001413,2209,-9256855.11757908,5219106.35916313
A-297926,9656 Cascade,2021-03-23,1000,Own It Now,9600-9899 Cascade St,7,Nardin Park,48204,9656,,CASCADE,St,14012362-3,72602,-83.1289763372823,42.3702154035098,2210,-9253875.31603236,5216598.25444514
A-245193,3808 Monterey,2020-02-19,1000,Own It Now,2900-3199 Monterey St,7,Nardin Park,48206,3808,,MONTEREY,St,14004406.,77092,-83.1279413964724,42.3817553371107,2211,-9253760.10694839,5218337.19262561
A-301774,14630 Seymour,2021-05-17,3000,Own It Now,14600-14799 Seymour St,4,Mapleridge,48205,14630,,SEYMOUR,St,21016917.,90263,-82.9718315064612,42.4268735798565,2212,-9236382.03348455,5225139.07388278
A-407710,8311 Westwood,2024-06-27,6000,Demo Pull Sale,8200-8399 Westwood,7,Warrendale,48228,8311,,WESTWOOD,,22090192.,159103,-83.2312705840766,42.3537924584358,2213,-9265262.65949657,5214124.0521247
A-182713,1106 Patricia,2019-02-05,1200,Own It Now,1000-1199 S Patricia St,6,Boynton,48217,1106,,PATRICIA,St,20014845.,3054,-83.1489608334355,42.2815824560935,2214,-9256099.97996788,5203252.90142053
A-394392,11931 Wisconsin,2024-01-31,2100,Demo Pull Sale,11800-12299 Wisconsin St,7,Littlefield Community,48204,11931,,WISCONSIN,St,16035387.,209689,-83.1560053834857,42.3774400195396,2215,-9256884.17569234,5217686.88540569
A-329500,7309 Marcus,2022-04-20,12000,Demo Pull Sale,7278-7999 Marcus Ave,3,Airport Sub,48213,7309,,MARCUS,Ave,15001991.,238301,-83.026100957103,42.3962645109912,2216,-9242423.28109563,5220524.01552062
A-273118,8043 Ruedisale Ct,2020-10-15,4200,Own It Now,8000-8199 Ruedisale Ct,5,Gratiot-Grand,48214,8043,,RUEDISALE CT,Ct,17000419.,16,-83.0078439725071,42.3709184781203,2217,-9240390.92286699,5216704.19073973
A-329722,19403 Irvington,2022-02-18,2000,Own It Now,19300-19599 Irvington St,3,Nolan,48203,19403,,IRVINGTON,St,09023484.,284755,-83.0984821887983,42.4364315949944,2218,-9250480.72295094,5226580.6377613
A-248463,3826 Rohns,2020-02-05,1000,Own It Now,3700-4099 Rohns St,5,Gratiot Woods,48214,3826,,ROHNS,St,19009015.,3926,-82.9978112099283,42.3724666541803,2219,-9239274.08084548,5216937.46750999
A-353330,6838 Iroquois,2022-11-16,7100,Own It Now,6776-6867 Iroquois St,3,Airport Sub,48213,6838,,IROQUOIS,St,17007241-2,282329,-83.0176620994542,42.3928318093858,2220,-9241483.87175929,5220006.59303484
A-272000,17141 Fleming,2020-09-11,5000,Own It Now,17100-17399 Fleming St,3,Cadillac Heights,48212,17141,,FLEMING,St,09014922.,279967,-83.0795318280642,42.4191675101669,2221,-9248371.17844367,5223976.98510704
A-328756,2426 Edsel,2022-02-15,9500,Demo Pull Sale,2400-2599 S Edsel St,6,Boynton,48217,2426,,EDSEL,St,20014752.,1887,-83.1580396611853,42.2716388456256,2222,-9257110.63044999,5201756.87625007
A-132841,19666 Lamont,2017-08-22,1000,Own It Now,19600-19875 Lamont St,3,Farwell,48234,19666,,LAMONT,St,13017443.,298290,-83.0548539705346,42.4392320067608,2223,-9245624.0519096,5227003.04455147
A-263025,5721 TOWNSEND,2020-08-06,1000,Own It Now,5700-5799 Townsend St,5,Gratiot Town/Kettering,48213,5721,,TOWNSEND,St,17012245.,23872,-83.0197876108606,42.3802105537882,2224,-9241720.48260672,5218104.39263028
A-359278,1708 Glendale,2023-02-21,1200,Own It Now,1600-1899 Glendale St,5,Dexter-Linwood,48238,1708,,GLENDALE,St,06003648.,41344,-83.110990809784,42.393804130016,2225,-9251873.17626959,5220153.15127196
A-410871,13665 Tacoma,2024-08-08,1600,Own It Now,13600-13799 Tacoma St,3,Franklin,48205,13665,,TACOMA,St,21023755.,215786,-82.9839939993703,42.4416420969293,2226,-9237735.95600197,5227366.59136699
A-132287,7685 Plainview,2017-03-10,7600,Own It Now,7600-7999 Plainview Ave,7,Warrendale,48228,7685,,PLAINVIEW,Ave,22094773.,167440,-83.2346828898374,42.3480561890219,2227,-9265642.5156363,5213260.00558081
A-381756,9096 Vaughan,2023-10-26,7200,Own It Now,9000-9199 Vaughan St,7,Franklin Park,48228,9096,,VAUGHAN,St,22097458.,164040,-83.2368720250128,42.3607531522471,2228,-9265886.2090493,5215172.63798453
A-375934,1231 Rademacher,2023-07-28,20000,Own It Now,1200-1499 N Rademacher St,6,Central Southwest,48209,1231,,RADEMACHER,St,18007764.,32064,-83.1105061168536,42.3091806398939,2229,-9251819.22049939,5207406.31054056
A-219356,9925 Mcquade,2019-02-21,1100,Own It Now,9900-10199 McQuade St,5,Nardin Park,48206,9925,,MCQUADE,St,14006413.,74325,-83.123076784439,42.374475055006,2230,-9253218.58081393,5217240.09880338
A-357075,11374 Yosemite,2023-01-27,2600,Own It Now,11300-11599 Yosemite St,7,Nardin Park,48204,11374,,YOSEMITE,St,14012873.,74171,-83.1338088216174,42.3739712211365,2231,-9254413.2657278,5217164.17883759
A-301350,13038 Alma,2021-06-04,1800,Own It Now,13000-13099 Alma St,4,Mapleridge,48205,13038,,ALMA,St,21014723-4,70428,-82.9861383134897,42.4209986575252,2232,-9237974.65995784,5224253.1123913
A-277173,18645 Helen,2020-12-17,1800,Own It Now,18600-18799 Helen St,3,Grant,48234,18645,,HELEN,St,15009411.,267936,-83.0318665000161,42.4309141501864,2233,-9243065.09839686,5225748.4560381
A-274886,15908 Dacosta,2021-01-26,6100,Own It Now,15800-16101 Dacosta St,1,Brightmoor,48223,15908,,DACOSTA,St,22115687.,130643,-83.2604219500085,42.4072346502277,2234,-9268507.77470805,5222177.77073596
A-342474,2668 Elmhurst,2022-09-29,6400,Own It Now,2600-2899 Elmhurst St,5,Dexter-Linwood,48206,2668,,ELMHURST,St,10003342.,52319,-83.1176178623757,42.3842795829901,2235,-9252610.89638956,5218717.6106834
A-109245,5900 Drexel,2017-01-18,1000,Own It Now,5900-6016 Drexel St,4,Chandler Park,48213,5900,,DREXEL,St,21050707.,312375,-82.9693311425052,42.3999512291715,2236,-9236103.69424217,5221079.75828939
A-277517,12433 Fairport,2021-04-02,1000,Own It Now,12350-12599 Fairport St,4,Gratiot-Findlay,48205,12433,,FAIRPORT,St,21031514.,238333,-82.9881147964309,42.4221948479822,2237,-9238194.68103242,5224433.49590589
A-238893,19126 Rowe,2019-07-03,1000,Own It Now,19100-19299 Rowe St,3,Pulaski,48205,19126,,ROWE,St,21035764-804,214364,-83.0031180133271,42.434966700274,2238,-9239864.83149756,5226359.68439078
A-264112,17856 St Aubin,2020-07-21,1000,Own It Now,17800-17999 Saint Aubin St,3,Cadillac Heights,48212,17856,,ST AUBIN,St,09015719.,279609,-83.0811869284841,42.4241700745982,2239,-9248555.42337963,5224731.36430005
