...1,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,City of Detroit?,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,Total Pop,Nonwite Pop,% Nonwhite Pop,White Pop,Racial Type,Total Housing Units,# HU reporting value,Total Occupied,# Owner Occupied,# Tenant Occupied,% Owner Occupied,% Owner Type,White OO,White TO,Total White Occupied,% White Ownership (White Pop),Nonwhite OO,Nonwhite TO,Total Nonwhite Occupied,% Nonwhite Ownership (Nonwhite Pop),Housing Quality Nonwhite HHS,Sound w all fac,Sound but lacking some fac,Deteriorating w all fac,Deteriorating but lacking some fac,Dilapodated,OO Units by Reported Value,...36,...37,...38,...39,...40,...41,Occupied by Tenure,OO,TO,Nonwhite Occupied by Tenure,med.val,,Nonwhite Pop Type,Zero,Min,Avg,Above Avg,Majority,Nonwhite Owner Type,Zero,Min,Avg,Above Avg,Majority,Race and Tenure Type,Zero-Owner,Zero-Mixed,Zero-Renter,Min-Owner,Min-Mixed,Min-Renter,Avg-Owner,Avg-Mixed,Avg-Renter,Above Avg-Owner,Above Avg-Mixed,Above Avg-Renter,Majority-Owner,Majority-Mixed,Majority-Renter,,% Nonwhite Lower,% Nonwhite Upper,Type,#,%,# Nonwhite Owner Types,% Nonwhite Owner Types,,% Owner Lower,% Owner Higher,Type,#,%
GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,MSA,PLACE,PRETRACTA,TRACTA,POSTTRCTA,URBAN,AREANAME,,60MCD,PLACEDC,60PLACESC,SF1,SF2,SF3,SF4,SF5,SF6,GC23,CA4001,B9T001,,,,CA5001,CA6001,,B8F001,B8F002,,,,,,,B9P001,B9P002,,,,B9Q001,B9Q002,B9Q003,B9Q004,B9Q005,,B78001,B78002,B78003,B78004,B78005,B78006,,B9O001,B9O002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,5.00%,Zero,514,65.98%,,,,0.00%,40.00%,1,101,12.97%
G26016300414,1960,Michigan,26,Wayne,163,2160,22000,,414,,550,TRACT 414  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,2954,0,0.00%,2954,Zero,1046,14,925,801,124,86.59%,3,801,124,925,86.59%,0,0,0,#DIV/0!,,0,0,2,0,0,,19,227,313,176,36,12,,801,124,,11897.97468,,,11897.97468,,,,,,,,,,,,11897.97468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300415A,1960,Michigan,26,Wayne,163,2160,22000,,415,A,550,TRACT 415-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4642,19,0.41%,4623,Zero,1396,16,1345,1206,139,89.67%,3,1198,139,1337,89.60%,8,0,8,100.00%,,5,0,0,0,0,,33,378,712,65,8,1,,1206,139,,11019.05943,,,11019.05943,,,,,,,,,,,,11019.05943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300415B,1960,Michigan,26,Wayne,163,2160,22000,,415,B,550,TRACT 415-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4055,10,0.25%,4045,Zero,1252,10,1125,1024,101,91.02%,3,1020,101,1121,90.99%,4,0,4,100.00%,,2,0,0,0,0,,13,295,591,99,14,3,,1024,101,,11588.87037,,,11588.87037,,,,,,,,,,,,11588.87037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300451A,1960,Michigan,26,Wayne,163,2160,22000,,451,A,550,TRACT 451-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4647,4,0.09%,4643,Zero,1514,3,1381,1220,161,88.34%,3,1220,161,1381,88.34%,0,0,0,#DIV/0!,,0,0,0,0,0,,19,304,371,449,54,7,,1220,161,,13619.18405,,,13619.18405,,,,,,,,,,,,13619.18405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300451B,1960,Michigan,26,Wayne,163,2160,22000,,451,B,550,TRACT 451-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5194,8,0.15%,5186,Zero,1681,7,1658,1585,73,95.60%,3,1585,73,1658,95.60%,0,0,0,#DIV/0!,,2,0,0,0,0,,1,28,789,707,33,3,,1585,73,,14863.28652,,,14863.28652,,,,,,,,,,,,14863.28652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300452A,1960,Michigan,26,Wayne,163,2160,22000,,452,A,550,TRACT 452-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5089,0,0.00%,5089,Zero,1450,2,1428,1391,37,97.41%,3,1391,37,1428,97.41%,0,0,0,#DIV/0!,,1,0,0,0,0,,0,6,607,622,112,43,,1384,44,,15498.65367,,,15498.65367,,,,,,,,,,,,15498.65367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300452B,1960,Michigan,26,Wayne,163,2160,22000,,452,B,550,TRACT 452-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5071,0,0.00%,5071,Zero,1483,5,1460,1427,33,97.74%,3,1427,33,1460,97.74%,0,0,0,#DIV/0!,,1,0,0,0,0,,1,30,533,527,240,94,,1428,32,,16307.30605,,,16307.30605,,,,,,,,,,,,16307.30605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300453A,1960,Michigan,26,Wayne,163,2160,22000,,453,A,550,TRACT 453-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,6393,29,0.45%,6364,Zero,1911,17,1873,1738,135,92.79%,3,1734,135,1869,92.78%,4,0,4,100.00%,,3,0,0,0,0,,7,207,1215,244,37,8,,1738,135,,12288.13598,,,12288.13598,,,,,,,,,,,,12288.13598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300453B,1960,Michigan,26,Wayne,163,2160,22000,,453,B,550,TRACT 453-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3586,8,0.22%,3578,Zero,1173,2,1122,832,290,74.15%,3,832,286,1118,74.42%,0,4,4,0.00%,,1,0,0,0,0,,13,170,523,83,4,2,,832,290,,11609.58646,,,11609.58646,,,,,,,,,,,,11609.58646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300454,1960,Michigan,26,Wayne,163,2160,22000,,454,,550,TRACT 454  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3982,14,0.35%,3968,Zero,1197,13,1142,977,165,85.55%,3,977,165,1142,85.55%,0,0,0,#DIV/0!,,2,0,0,0,0,,4,72,621,214,26,8,,977,165,,13244.00427,,,13244.00427,,,,,,,,,,,,13244.00427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300455,1960,Michigan,26,Wayne,163,2160,22000,,455,,550,TRACT 455  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3133,0,0.00%,3133,Zero,1028,5,980,825,155,84.18%,3,825,155,980,84.18%,0,0,0,#DIV/0!,,1,0,0,0,0,,2,60,423,232,53,34,,825,155,,13881.32798,,,13881.32798,,,,,,,,,,,,13881.32798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300456,1960,Michigan,26,Wayne,163,2160,22000,,456,,550,TRACT 456  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,8984,57,0.63%,8927,Zero,2395,41,2298,2121,177,92.30%,3,2108,177,2285,92.25%,13,0,13,100.00%,,7,0,1,0,0,,6,115,744,1005,212,27,,2121,177,,15917.26301,,,15917.26301,,,,,,,,,,,,15917.26301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300457A,1960,Michigan,26,Wayne,163,2160,22000,,457,A,550,TRACT 457-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5587,0,0.00%,5587,Zero,1464,9,1454,1395,59,95.94%,3,1395,59,1454,95.94%,0,0,0,#DIV/0!,,2,0,0,0,0,,1,2,331,822,188,48,,1395,59,,16941.23099,,,16941.23099,,,,,,,,,,,,16941.23099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300457B,1960,Michigan,26,Wayne,163,2160,22000,,457,B,550,TRACT 457-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5758,23,0.40%,5735,Zero,1836,13,1784,1269,515,71.13%,3,1265,515,1780,71.07%,4,0,4,100.00%,,3,0,0,0,0,,9,62,786,305,56,46,,1269,515,,13775.31612,,,13775.31612,,,,,,,,,,,,13775.31612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300458A,1960,Michigan,26,Wayne,163,2160,22000,,458,A,550,TRACT 458-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5551,8,0.14%,5543,Zero,1432,0,1414,1376,38,97.31%,3,1376,38,1414,97.31%,0,0,0,#DIV/0!,,0,0,0,0,0,,3,66,743,550,8,0,,1362,52,,14157.23158,,,14157.23158,,,,,,,,,,,,14157.23158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300458B,1960,Michigan,26,Wayne,163,2160,22000,,458,B,550,TRACT 458-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3496,0,0.00%,3496,Zero,944,9,929,892,37,96.02%,3,892,37,929,96.02%,0,0,0,#DIV/0!,,2,0,0,0,0,,0,46,385,330,116,11,,897,32,,15205.71037,,,15205.71037,,,,,,,,,,,,15205.71037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300459A,1960,Michigan,26,Wayne,163,2160,22000,,459,A,550,TRACT 459-A DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5476,13,0.24%,5463,Zero,1371,8,1356,1308,48,96.46%,3,1308,44,1352,96.75%,0,4,4,0.00%,,1,0,0,0,0,,0,30,839,225,128,85,,1304,52,,13863.57325,,,13863.57325,,,,,,,,,,,,13863.57325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300459B,1960,Michigan,26,Wayne,163,2160,22000,,459,B,550,TRACT 459-B DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,6234,5,0.08%,6229,Zero,1780,8,1723,1654,69,96.00%,3,1654,69,1723,96.00%,0,0,0,#DIV/0!,,3,0,0,0,0,,4,119,1158,343,23,3,,1654,69,,12529.45776,,,12529.45776,,,,,,,,,,,,12529.45776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300501,1960,Michigan,26,Wayne,163,2160,22000,,501,,550,TRACT 501  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2280,1428,62.63%,852,Above Avg,989,1418,643,139,504,21.62%,1,70,245,315,22.22%,69,259,328,21.04%,,98,0,135,5,90,,16,36,23,6,0,4,,139,504,,9180.362069,,,,,,9180.362069,,,,,,,,,,,,,,,,,,,,9180.362069,,,,,,,,,,,,,,,,,
G26016300502,1960,Michigan,26,Wayne,163,2160,22000,,502,,550,TRACT 502  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,1300,762,58.62%,538,Above Avg,742,767,459,68,391,14.81%,1,24,253,277,8.66%,44,138,182,24.18%,,66,3,83,0,32,,12,23,8,4,0,0,,68,391,,7812.375,,,,,,7812.375,,,,,,,,,,,,,,,,,,,,7812.375,,,,,,,,,,,,,,,,,
G26016300503,1960,Michigan,26,Wayne,163,2160,22000,,503,,550,TRACT 503  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,1894,1544,81.52%,350,Above Avg,846,1540,596,124,472,20.81%,1,30,121,151,19.87%,94,351,445,21.12%,,43,2,110,4,286,,3,49,9,3,1,4,,124,472,,8722.336957,,,,,,8722.336957,,,,,,,,,,,,,,,,,,,,8722.336957,,,,,,,,,,,,,,,,,
G26016300504,1960,Michigan,26,Wayne,163,2160,22000,,504,,550,TRACT 504  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2206,1474,66.82%,732,Above Avg,1087,1465,729,81,648,11.11%,1,7,326,333,2.10%,74,322,396,18.69%,,90,19,115,27,130,,22,18,17,1,0,0,,81,648,,8124.75,,,,,,8124.75,,,,,,,,,,,,,,,,,,,,8124.75,,,,,,,,,,,,,,,,,
G26016300505,1960,Michigan,26,Wayne,163,2160,22000,,505,,550,TRACT 505  DETROIT CITY,Yes,7,3,15,0,1,1,1,1,1,2,861,314,36.47%,547,Above Avg,435,304,289,16,273,5.54%,1,9,181,190,4.74%,7,92,99,7.07%,,2,0,45,2,51,,1,4,0,0,0,0,,24,265,,2499.5,,,,,,2499.5,,,,,,,,,,,,,,,,,,,,2499.5,,,,,,,,,,,,,,,,,
G26016300506,1960,Michigan,26,Wayne,163,2160,22000,,506,,550,TRACT 506  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,728,9,1.24%,719,Zero,546,20,518,15,503,2.90%,1,15,500,515,2.91%,0,3,3,0.00%,,3,6,2,0,0,,0,3,3,4,1,1,,4,514,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300507,1960,Michigan,26,Wayne,163,2160,22000,,507,,550,TRACT 507  DETROIT CITY,Yes,7,3,15,0,0,1,0,1,1,0,406,51,12.56%,355,Avg,191,50,184,3,181,1.63%,1,3,173,176,1.70%,0,8,8,0.00%,,1,1,1,5,0,,0,0,0,0,0,0,,0,184,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
G26016300508,1960,Michigan,26,Wayne,163,2160,22000,,508,,550,TRACT 508  DETROIT CITY,Yes,7,3,15,0,0,1,0,0,1,0,1357,985,72.59%,372,Above Avg,211,975,170,8,162,4.71%,1,8,9,17,47.06%,0,153,153,0.00%,,31,69,4,2,33,,0,0,0,0,0,0,,6,164,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
G26016300509,1960,Michigan,26,Wayne,163,2160,22000,,509,,550,TRACT 509  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,652,67,10.28%,585,Avg,507,65,379,37,342,9.76%,1,33,317,350,9.43%,4,25,29,13.79%,,31,0,0,0,0,,0,0,0,0,7,30,,36,343,,26999.8,,,,,26999.8,,,,,,,,,,,,,,,,,,26999.8,,,,,,,,,,,,,,,,,,,,
G26016300510,1960,Michigan,26,Wayne,163,2160,22000,,510,,550,TRACT 510  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2397,2323,96.91%,74,Above Avg,1139,2353,677,175,502,25.85%,1,11,22,33,33.33%,164,480,644,25.47%,,163,19,304,27,144,,28,68,15,0,0,0,,175,502,,7578.09375,,,,,,7578.09375,,,,,,,,,,,,,,,,,,,,7578.09375,,,,,,,,,,,,,,,,,
G26016300511,1960,Michigan,26,Wayne,163,2160,22000,,511,,550,TRACT 511  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,1529,1525,99.74%,4,Above Avg,920,1525,436,81,355,18.58%,1,0,0,0,#DIV/0!,81,355,436,18.58%,,5,0,247,22,160,,16,40,12,4,0,1,,81,355,,7749.9,,,,,,7749.9,,,,,,,,,,,,,,,,,,,,7749.9,,,,,,,,,,,,,,,,,
G26016300512,1960,Michigan,26,Wayne,163,2160,22000,,512,,550,TRACT 512  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3671,3657,99.62%,14,Above Avg,1500,3633,990,367,623,37.07%,2,8,0,8,100.00%,359,623,982,36.56%,,344,2,337,17,272,,68,158,47,5,2,0,,367,623,,6468.1625,,,,,,6468.1625,,,,,,,,,,,,,,,,,,,6468.1625,,,,,,,,,,,,,,,,,,
G26016300513,1960,Michigan,26,Wayne,163,2160,22000,,513,,550,TRACT 513  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2073,2010,96.96%,63,Above Avg,969,2010,556,202,354,36.33%,2,10,7,17,58.82%,192,347,539,35.62%,,64,0,317,14,134,,22,73,19,0,0,0,,202,354,,7034.069767,,,,,,7034.069767,,,,,,,,,,,,,,,,,,,7034.069767,,,,,,,,,,,,,,,,,,
G26016300514,1960,Michigan,26,Wayne,163,2160,22000,,514,,550,TRACT 514  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3466,3161,91.20%,305,Above Avg,1315,3145,836,375,461,44.86%,2,84,32,116,72.41%,291,429,720,40.42%,,321,20,322,11,44,,58,207,62,8,0,1,,375,461,,7942.300885,,,,,,7942.300885,,,,,,,,,,,,,,,,,,,7942.300885,,,,,,,,,,,,,,,,,,
G26016300515,1960,Michigan,26,Wayne,163,2160,22000,,515,,550,TRACT 515  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3857,3764,97.59%,93,Above Avg,1662,3743,991,442,549,44.60%,2,52,0,52,100.00%,390,549,939,41.53%,,400,7,489,15,27,,26,239,59,3,0,0,,442,549,,8103.206897,,,,,,8103.206897,,,,,,,,,,,,,,,,,,,8103.206897,,,,,,,,,,,,,,,,,,
G26016300516,1960,Michigan,26,Wayne,163,2160,22000,,516,,550,TRACT 516  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3141,2965,94.40%,176,Above Avg,1167,2965,736,256,480,34.78%,2,23,29,52,44.23%,233,451,684,34.06%,,244,7,221,13,198,,16,110,26,12,0,0,,256,480,,7357.927419,,,,,,7357.927419,,,,,,,,,,,,,,,,,,,7357.927419,,,,,,,,,,,,,,,,,,
G26016300517,1960,Michigan,26,Wayne,163,2160,22000,,517,,550,TRACT 517  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2202,1947,88.42%,255,Above Avg,966,1946,547,180,367,32.91%,1,47,49,96,48.96%,133,318,451,29.49%,,112,6,249,3,81,,14,73,35,4,0,1,,180,367,,8303.25,,,,,,8303.25,,,,,,,,,,,,,,,,,,,,8303.25,,,,,,,,,,,,,,,,,
G26016300518,1960,Michigan,26,Wayne,163,2160,22000,,518,,550,TRACT 518  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3080,2306,74.87%,774,Above Avg,795,2278,661,254,407,38.43%,2,81,74,155,52.26%,173,333,506,34.19%,,445,27,31,2,1,,3,75,43,6,2,0,,254,407,,9201.446809,,,,,,9201.446809,,,,,,,,,,,,,,,,,,,9201.446809,,,,,,,,,,,,,,,,,,
G26016300519,1960,Michigan,26,Wayne,163,2160,22000,,519,,550,TRACT 519  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3951,3295,83.40%,656,Above Avg,1419,3293,1007,471,536,46.77%,2,103,94,197,52.28%,368,442,810,45.43%,,477,13,247,24,49,,7,168,120,16,9,3,,471,536,,9817.033981,,,,,,9817.033981,,,,,,,,,,,,,,,,,,,9817.033981,,,,,,,,,,,,,,,,,,
G26016300520,1960,Michigan,26,Wayne,163,2160,22000,,520,,550,TRACT 520  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3792,3098,81.70%,694,Above Avg,1358,3107,956,338,618,35.36%,2,82,149,231,35.50%,256,469,725,35.31%,,424,1,262,7,31,,15,90,72,15,2,0,,338,618,,9595.935484,,,,,,9595.935484,,,,,,,,,,,,,,,,,,,9595.935484,,,,,,,,,,,,,,,,,,
G26016300521,1960,Michigan,26,Wayne,163,2160,22000,,521,,550,TRACT 521  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,4552,2903,63.77%,1649,Above Avg,1861,2912,1353,458,895,33.85%,2,190,502,692,27.46%,268,393,661,40.54%,,332,19,202,8,100,,30,232,142,15,2,2,,458,895,,9473.847826,,,,,,9473.847826,,,,,,,,,,,,,,,,,,,9473.847826,,,,,,,,,,,,,,,,,,
G26016300522,1960,Michigan,26,Wayne,163,2160,22000,,522,,550,TRACT 522  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3773,159,4.21%,3614,Zero,1325,155,1145,578,567,50.48%,2,564,546,1110,50.81%,14,21,35,40.00%,,14,0,12,0,6,,14,244,61,3,1,0,,578,567,,8425.555556,,,8425.555556,,,,,,,,,,,,,8425.555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300523,1960,Michigan,26,Wayne,163,2160,22000,,523,,550,TRACT 523  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,4857,2365,48.69%,2492,Above Avg,1846,2344,1326,579,747,43.67%,2,408,396,804,50.75%,171,351,522,32.76%,,300,5,167,18,32,,35,271,85,7,0,0,,579,747,,8300.735915,,,,,,8300.735915,,,,,,,,,,,,,,,,,,,8300.735915,,,,,,,,,,,,,,,,,,
G26016300524,1960,Michigan,26,Wayne,163,2160,22000,,524,,550,TRACT 524  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3432,2934,85.49%,498,Above Avg,1113,2933,779,353,426,45.31%,2,89,60,149,59.73%,264,366,630,41.90%,,409,11,184,4,22,,33,167,64,6,0,0,,353,426,,7931.645455,,,,,,7931.645455,,,,,,,,,,,,,,,,,,,7931.645455,,,,,,,,,,,,,,,,,,
G26016300525,1960,Michigan,26,Wayne,163,2160,22000,,525,,550,TRACT 525  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5101,3739,73.30%,1362,Above Avg,1711,3735,1348,581,767,43.10%,2,244,176,420,58.10%,337,591,928,36.31%,,657,25,194,18,34,,58,225,63,8,0,2,,581,767,,6767.811111,,,,,,6767.811111,,,,,,,,,,,,,,,,,,,6767.811111,,,,,,,,,,,,,,,,,,
G26016300526,1960,Michigan,26,Wayne,163,2160,22000,,526,,550,TRACT 526  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2890,2797,96.78%,93,Above Avg,1262,2797,768,266,502,34.64%,2,23,17,40,57.50%,243,485,728,33.38%,,344,7,321,12,47,,36,123,7,0,0,0,,266,502,,6491,,,,,,6491,,,,,,,,,,,,,,,,,,,6491,,,,,,,,,,,,,,,,,,
G26016300527,1960,Michigan,26,Wayne,163,2160,22000,,527,,550,TRACT 527  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,821,802,97.69%,19,Above Avg,366,805,210,59,151,28.10%,1,4,8,12,33.33%,55,143,198,27.78%,,11,0,95,8,87,,8,31,0,0,0,0,,59,151,,6822.1875,,,,,,6822.1875,,,,,,,,,,,,,,,,,,,,6822.1875,,,,,,,,,,,,,,,,,
G26016300528,1960,Michigan,26,Wayne,163,2160,22000,,528,,550,TRACT 528  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,1350,1350,100.00%,0,Above Avg,714,1338,431,18,413,4.18%,1,9,-9,0,#DIV/0!,9,422,431,2.09%,,43,1,168,29,187,,0,11,2,0,1,0,,9,422,,7249.1,,,,,,7249.1,,,,,,,,,,,,,,,,,,,,7249.1,,,,,,,,,,,,,,,,,
G26016300529,1960,Michigan,26,Wayne,163,2160,22000,,529,,550,TRACT 529  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,6222,6209,99.79%,13,Above Avg,2112,6213,1609,28,1581,1.74%,1,-16,20,4,-400.00%,44,1561,1605,2.74%,,1361,85,113,16,30,,1,22,2,0,0,0,,44,1565,,10624.75,,,,,,10624.75,,,,,,,,,,,,,,,,,,,,10624.75,,,,,,,,,,,,,,,,,
G26016300530,1960,Michigan,26,Wayne,163,2160,22000,,530,,550,TRACT 530  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,490,88,17.96%,402,Avg,534,78,372,6,366,1.61%,1,6,366,372,1.61%,0,0,0,#DIV/0!,,10,1,0,0,0,,0,5,0,0,0,0,,0,372,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
G26016300531,1960,Michigan,26,Wayne,163,2160,22000,,531,,550,TRACT 531  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5908,4255,72.02%,1653,Above Avg,4607,4262,3154,52,3102,1.65%,1,9,802,811,1.11%,43,2300,2343,1.84%,,660,449,392,415,429,,7,10,11,10,1,2,,52,3102,,13124.75,,,,,,13124.75,,,,,,,,,,,,,,,,,,,,13124.75,,,,,,,,,,,,,,,,,
G26016300532,1960,Michigan,26,Wayne,163,2160,22000,,532,,550,TRACT 532  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3554,2895,81.46%,659,Above Avg,2137,2905,1492,55,1437,3.69%,1,4,125,129,3.10%,51,1312,1363,3.74%,,575,325,223,224,15,,1,2,12,6,1,11,,55,1437,,11817.45455,,,,,,11817.45455,,,,,,,,,,,,,,,,,,,,11817.45455,,,,,,,,,,,,,,,,,
G26016300533,1960,Michigan,26,Wayne,163,2160,22000,,533,,550,TRACT 533  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3125,2638,84.42%,487,Above Avg,1849,2640,1237,61,1176,4.93%,1,11,110,121,9.09%,50,1066,1116,4.48%,,518,111,344,142,2,,6,9,16,7,3,7,,61,1176,,17624.95,,,,,,17624.95,,,,,,,,,,,,,,,,,,,,17624.95,,,,,,,,,,,,,,,,,
G26016300534,1960,Michigan,26,Wayne,163,2160,22000,,534,,550,TRACT 534  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2079,2026,97.45%,53,Above Avg,841,2030,608,117,491,19.24%,1,0,11,11,0.00%,117,480,597,19.60%,,378,36,125,23,37,,9,57,18,12,1,4,,117,491,,9176.158537,,,,,,9176.158537,,,,,,,,,,,,,,,,,,,,9176.158537,,,,,,,,,,,,,,,,,
G26016300535,1960,Michigan,26,Wayne,163,2160,22000,,535,,550,TRACT 535  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2556,2552,99.84%,4,Above Avg,941,2551,743,57,686,7.67%,1,0,4,4,0.00%,57,682,739,7.71%,,545,12,125,26,34,,1,45,3,0,0,1,,57,686,,10416.5,,,,,,10416.5,,,,,,,,,,,,,,,,,,,,10416.5,,,,,,,,,,,,,,,,,
G26016300536,1960,Michigan,26,Wayne,163,2160,22000,,536,,550,TRACT 536  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,1368,1326,96.93%,42,Above Avg,827,1354,399,44,355,11.03%,1,-24,32,8,-300.00%,68,323,391,17.39%,,19,1,327,11,39,,8,19,0,0,1,0,,76,323,,6457.75,,,,,,6457.75,,,,,,,,,,,,,,,,,,,,6457.75,,,,,,,,,,,,,,,,,
G26016300537,1960,Michigan,26,Wayne,163,2160,22000,,537,,550,TRACT 537  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2529,2419,95.65%,110,Above Avg,1447,2416,781,145,636,18.57%,1,28,13,41,68.29%,117,623,740,15.81%,,279,17,222,20,200,,16,56,26,2,0,0,,145,636,,7469.25,,,,,,7469.25,,,,,,,,,,,,,,,,,,,,7469.25,,,,,,,,,,,,,,,,,
G26016300538,1960,Michigan,26,Wayne,163,2160,22000,,538,,550,TRACT 538  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2714,2484,91.53%,230,Above Avg,1371,2486,767,212,555,27.64%,1,39,33,72,54.17%,173,522,695,24.89%,,267,5,369,9,43,,39,73,11,1,2,0,,212,555,,6158.627273,,,,,,6158.627273,,,,,,,,,,,,,,,,,,,,6158.627273,,,,,,,,,,,,,,,,,
G26016300539,1960,Michigan,26,Wayne,163,2160,22000,,539,,550,TRACT 539  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3933,3130,79.58%,803,Above Avg,1411,3115,976,347,629,35.55%,2,106,104,210,50.48%,241,525,766,31.46%,,340,8,270,9,139,,55,187,29,4,1,0,,347,629,,6188.04918,,,,,,6188.04918,,,,,,,,,,,,,,,,,,,6188.04918,,,,,,,,,,,,,,,,,,
G26016300540,1960,Michigan,26,Wayne,163,2160,22000,,540,,550,TRACT 540  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1944,265,13.63%,1679,Avg,990,268,625,257,368,41.12%,2,244,304,548,44.53%,13,64,77,16.88%,,26,2,44,1,3,,11,75,24,4,1,0,,257,368,,7427.6,,,,,7427.6,,,,,,,,,,,,,,,,,7427.6,,,,,,,,,,,,,,,,,,,,,
