Tract,State,County_name,GISJOIN,GISJOIN2,GeoRecType,Total_Population,White_Population,Black_Population,Occupied_Housing_Units,Occupied_Housing_Units_Owner,Occupied_Housing_Units_Renter,Count_Owner_Occupied_units,Avg_Value_OO_units,Count_Black_OO_units,Avg_Value_Black_OO_units,Count_Vacant_For_Sale_Only_Housing_Units,Avg_Vacant_For_Sale_Only,Total_Housing_Units,Count_Units_Value_Tabulated,less than 5k,5k_to_7499,7.5k_to_9999,10k_to_12499,12.5k_to_14999,15k_to_17499,17.5k_to_19999,20k_to_24999,25k_to_34999,35k_to_49999,50k_or_more,Tract_str,In city of Detroit?,% White Population,% Black Population,% Owner Occupied (OO) units,% Black OO units,Median_Housing_Value
406,MI,"Census Tract 406, Wayne County, Michigan",G26016300406,26016300406,1,5578,5497.0,43,1828.0,1725.0,103,1716.0,24635.7808857809,,,,,1858,1716.0,0.0,5.0,33.0,53.0,79.0,130.0,156.0,516.0,648.0,90.0,6.0,0406,Yes,98.5478666188598,0.7708856220867695,94.36542669584244,,23899.413759689924
407,MI,"Census Tract 407, Wayne County, Michigan",G26016300407,26016300407,1,3208,3208.0,0,1047.0,816.0,231,635.0,25163.3858267717,,,,,1059,635.0,0.0,0.0,0.0,0.0,13.0,67.0,83.0,244.0,162.0,66.0,0.0,0407,Yes,100.0,0.0,77.93696275071633,,23175.594262295082
408,MI,"Census Tract 408, Wayne County, Michigan",G26016300408,26016300408,1,3119,3086.0,0,1155.0,697.0,458,467.0,19435.2248394004,,,,,1185,467.0,0.0,0.0,0.0,11.0,57.0,92.0,147.0,126.0,29.0,5.0,0.0,0408,Yes,98.94196857967297,0.0,60.34632034632035,,18758.0
409.1,MI,"Census Tract 409.1, Wayne County, Michigan",G2601630040901,2601630040901,1,4822,4742.0,57,1669.0,1377.0,292,1296.0,20497.6851851852,,,,,1687,1296.0,5.0,5.0,13.0,15.0,45.0,188.0,388.0,510.0,127.0,0.0,0.0,409.1,Yes,98.34093737038573,1.182082123600166,82.50449370880767,,19931.37242268041
409.2,MI,"Census Tract 409.2, Wayne County, Michigan",G2601630040902,2601630040902,1,4945,4816.0,121,1913.0,1571.0,342,1531.0,19534.6178967995,31.0,29354.8387096774,,,1941,1531.0,0.0,9.0,0.0,29.0,88.0,311.0,583.0,452.0,46.0,0.0,13.0,409.2,Yes,97.3913043478261,2.446916076845298,82.12232096184005,2.024820378837361,18910.241852487135
410.1,MI,"Census Tract 410.1, Wayne County, Michigan",G2601630041001,2601630041001,1,3445,3445.0,0,990.0,,,950.0,28194.7368421053,,,,,1004,950.0,0.0,0.0,0.0,17.0,32.0,24.0,65.0,182.0,520.0,100.0,10.0,410.1,Yes,100.0,0.0,,,27990.085576923077
410.2,MI,"Census Tract 410.2, Wayne County, Michigan",G2601630041002,2601630041002,1,2636,2631.0,0,707.0,,,669.0,33282.8849028401,,,,,718,669.0,0.0,0.0,0.0,5.0,5.0,20.0,47.0,96.0,253.0,194.0,49.0,410.2,Yes,99.81031866464339,0.0,,,31402.521739130432
411,MI,"Census Tract 411, Wayne County, Michigan",G26016300411,26016300411,1,1653,1648.0,0,643.0,559.0,84,559.0,23155.1878354204,,,,,650,559.0,0.0,0.0,10.0,29.0,29.0,80.0,63.0,142.0,184.0,22.0,0.0,0411,Yes,99.69751966122202,0.0,86.93623639191291,,22429.091549295776
412,MI,"Census Tract 412, Wayne County, Michigan",G26016300412,26016300412,1,4713,4696.0,17,1566.0,1401.0,165,1365.0,18206.043956044,,,,,1584,1365.0,5.0,23.0,37.0,123.0,218.0,232.0,218.0,419.0,90.0,0.0,0.0,0412,Yes,99.63929556545725,0.3607044345427541,89.46360153256705,,18015.84862385321
413,MI,"Census Tract 413, Wayne County, Michigan",G26016300413,26016300413,1,1655,1655.0,0,481.0,,,434.0,24478.6866359447,,,,,485,434.0,0.0,0.0,0.0,5.0,4.0,8.0,98.0,160.0,145.0,14.0,0.0,0413,Yes,100.0,0.0,,,23202.484375
414,MI,"Census Tract 414, Wayne County, Michigan",G26016300414,26016300414,1,2973,2945.0,0,1019.0,810.0,209,800.0,16336.875,,,,,1043,800.0,22.0,22.0,62.0,97.0,124.0,176.0,99.0,152.0,46.0,0.0,0.0,0414,Yes,99.05819038008745,0.0,79.48969578017665,,16043.616477272728
415.1,MI,"Census Tract 415.1, Wayne County, Michigan",G2601630041501,2601630041501,1,4646,4641.0,0,1504.0,1260.0,244,1233.0,14945.4582319546,,,,,1535,1233.0,9.0,50.0,98.0,203.0,243.0,315.0,208.0,92.0,10.0,5.0,0.0,415.1,Yes,99.89238054240207,0.0,83.77659574468085,,15111.066666666668
415.2,MI,"Census Tract 415.2, Wayne County, Michigan",G2601630041502,2601630041502,1,4808,4795.0,0,1585.0,1147.0,438,1131.0,16490.0530503979,,,,,1625,1131.0,9.0,22.0,40.0,143.0,236.0,239.0,225.0,178.0,39.0,0.0,0.0,415.2,Yes,99.7296173044925,0.0,72.3659305993691,,16212.903765690377
451.1,MI,"Census Tract 451.1, Wayne County, Michigan",G2601630045101,2601630045101,1,4256,4101.0,107,1415.0,1161.0,254,1130.0,16511.2831858407,51.0,22328.431372549,,,1441,1130.0,4.0,60.0,115.0,118.0,110.0,180.0,250.0,264.0,29.0,0.0,0.0,451.1,Yes,96.35808270676691,2.5140977443609023,82.04946996466431,4.513274336283186,17200.50833333333
451.2,MI,"Census Tract 451.2, Wayne County, Michigan",G2601630045102,2601630045102,1,4619,4460.0,113,1672.0,1575.0,97,1563.0,18394.1138835573,40.0,22906.25,,,1691,1563.0,0.0,5.0,6.0,66.0,188.0,428.0,425.0,398.0,43.0,4.0,0.0,451.2,Yes,96.55769647109764,2.4464169733708596,94.19856459330144,2.5591810620601407,18023.32
452.1,MI,"Census Tract 452.1, Wayne County, Michigan",G2601630045201,2601630045201,1,4738,4700.0,22,1462.0,1381.0,81,1381.0,20098.660391021,,,,,1481,1381.0,0.0,0.0,15.0,38.0,90.0,257.0,415.0,422.0,129.0,15.0,0.0,452.1,Yes,99.19797382861967,0.4643309413254538,94.45964432284542,,19252.310843373492
452.2,MI,"Census Tract 452.2, Wayne County, Michigan",G2601630045202,2601630045202,1,4556,4508.0,0,1473.0,1393.0,80,1382.0,21266.2807525326,,,,,1482,1382.0,0.0,6.0,14.0,38.0,100.0,212.0,266.0,478.0,252.0,16.0,0.0,452.2,Yes,98.94644424934152,0.0,94.56890699253225,,20580.427824267783
453.1,MI,"Census Tract 453.1, Wayne County, Michigan",G2601630045301,2601630045301,1,5826,5819.0,0,1937.0,1788.0,149,1755.0,17185.1851851852,,,,,1965,1755.0,0.0,5.0,43.0,176.0,253.0,517.0,482.0,202.0,77.0,0.0,0.0,453.1,Yes,99.87984895296945,0.0,92.3076923076923,,16938.29593810445
453.2,MI,"Census Tract 453.2, Wayne County, Michigan",G2601630045302,2601630045302,1,3772,3765.0,4,1472.0,939.0,533,741.0,15698.3805668016,,,,,1521,741.0,10.0,19.0,41.0,119.0,103.0,158.0,212.0,73.0,6.0,0.0,0.0,453.2,Yes,99.81442205726405,0.10604453870625664,63.79076086956522,,16249.5
454,MI,"Census Tract 454, Wayne County, Michigan",G26016300454,26016300454,1,3880,3857.0,0,1261.0,1114.0,147,989.0,18966.1274014156,,,,,1275,989.0,0.0,0.0,17.0,47.0,78.0,261.0,247.0,278.0,57.0,4.0,0.0,0454,Yes,99.40721649484536,0.0,88.34258524980174,,18430.801619433198
455,MI,"Census Tract 455, Wayne County, Michigan",G26016300455,26016300455,1,3587,3546.0,20,1246.0,886.0,360,851.0,18945.3584018801,,,,,1258,851.0,5.0,0.0,10.0,114.0,99.0,152.0,171.0,207.0,73.0,20.0,0.0,0455,Yes,98.85698355171453,0.5575689991636464,71.107544141252,,18172.245614035088
456.1,MI,"Census Tract 456.1, Wayne County, Michigan",G2601630045601,2601630045601,1,5693,5455.0,215,1843.0,1232.0,611,1185.0,23247.8902953587,27.0,12175.9259259259,,,1871,1185.0,0.0,10.0,20.0,8.0,67.0,117.0,173.0,421.0,327.0,37.0,5.0,456.1,Yes,95.81942736694185,3.7765677147373964,66.84753119913185,2.278481012658228,22351.073634204276
456.2,MI,"Census Tract 456.2, Wayne County, Michigan",G2601630045602,2601630045602,1,6150,6150.0,0,2225.0,1328.0,897,1162.0,20925.1290877797,,,,,2280,1162.0,0.0,15.0,20.0,65.0,71.0,113.0,256.0,436.0,161.0,25.0,0.0,456.2,Yes,100.0,0.0,59.68539325842697,,20475.822247706423
457.1,MI,"Census Tract 457.1, Wayne County, Michigan",G2601630045701,2601630045701,1,5117,4948.0,30,1456.0,1403.0,53,1371.0,21479.5769511306,,,,,1464,1371.0,6.0,0.0,0.0,23.0,6.0,178.0,353.0,610.0,195.0,0.0,0.0,457.1,Yes,96.69728356458862,0.586281024037522,96.35989010989012,,20983.409836065573
457.2,MI,"Census Tract 457.2, Wayne County, Michigan",G2601630045702,2601630045702,1,5082,5032.0,0,1815.0,1259.0,556,1249.0,18337.6701361089,,,,,1834,1249.0,0.0,15.0,37.0,80.0,182.0,246.0,375.0,212.0,84.0,18.0,0.0,457.2,Yes,99.01613537977174,0.0,69.366391184573,,17933.16
458.1,MI,"Census Tract 458.1, Wayne County, Michigan",G2601630045801,2601630045801,1,5229,5229.0,0,1450.0,1366.0,84,1360.0,18188.4191176471,,,,,1492,1360.0,0.0,5.0,44.0,110.0,112.0,296.0,380.0,371.0,42.0,0.0,0.0,458.1,Yes,100.0,0.0,94.20689655172414,,18246.411842105263
458.2,MI,"Census Tract 458.2, Wayne County, Michigan",G2601630045802,2601630045802,1,3220,3199.0,0,953.0,921.0,32,905.0,19719.6132596685,,,,,959,905.0,0.0,0.0,0.0,49.0,93.0,180.0,189.0,303.0,91.0,0.0,0.0,458.2,Yes,99.34782608695653,0.0,96.64218258132215,,19232.11111111111
459.1,MI,"Census Tract 459.1, Wayne County, Michigan",G2601630045901,2601630045901,1,4934,4781.0,149,1381.0,1281.0,100,1267.0,18739.1475927388,66.0,25814.3939393939,,,1388,1267.0,0.0,0.0,11.0,58.0,158.0,335.0,406.0,179.0,109.0,11.0,0.0,459.1,Yes,96.89906769355493,3.0198621807863804,92.75887038377986,5.209155485398579,17943.172413793105
459.2,MI,"Census Tract 459.2, Wayne County, Michigan",G2601630045902,2601630045902,1,5685,5612.0,73,1804.0,1678.0,126,1669.0,16583.2834032355,,,,,1823,1669.0,0.0,4.0,49.0,165.0,307.0,471.0,450.0,218.0,5.0,0.0,0.0,459.2,Yes,98.71591908531222,1.2840809146877747,93.01552106430155,,16644.777070063694
501,MI,"Census Tract 501, Wayne County, Michigan",G26016300501,26016300501,1,1358,391.0,967,448.0,116.0,332,57.0,10315.7894736842,50.0,11105,,,567,57.0,8.0,13.0,11.0,13.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0501,Yes,28.792341678939614,71.20765832106038,25.892857142857146,87.71929824561403,9317.454545454546
502,MI,"Census Tract 502, Wayne County, Michigan",G26016300502,26016300502,1,717,608.0,12,517.0,,,,,,,,,577,,,,,,,,,,,,,0502,Yes,84.79776847977685,1.6736401673640167,,,
502.99,MI,"Census Tract 502.99, Wayne County, Michigan",G2601630050299,2601630050299,1,67,67.0,0,,,,,,,,,,0,,,,,,,,,,,,,502.99,Yes,100.0,0.0,,,
503,MI,"Census Tract 503, Wayne County, Michigan",G26016300503,26016300503,1,652,159.0,493,168.0,,,,,,,,,201,,,,,,,,,,,,,0503,Yes,24.386503067484664,75.61349693251533,,,
505,MI,"Census Tract 505, Wayne County, Michigan",G26016300505,26016300505,1,1094,777.0,276,729.0,,,,,,,,,764,,,,,,,,,,,,,0505,Yes,71.02376599634368,25.22851919561243,,,
506,MI,"Census Tract 506, Wayne County, Michigan",G26016300506,26016300506,1,1450,529.0,912,69.0,,,,,,,,,104,,,,,,,,,,,,,0506,Yes,36.48275862068965,62.89655172413793,,,
507,MI,"Census Tract 507, Wayne County, Michigan",G26016300507,26016300507,1,429,286.0,129,256.0,,,,,,,,,280,,,,,,,,,,,,,0507,Yes,66.66666666666666,30.069930069930066,,,
508,MI,"Census Tract 508, Wayne County, Michigan",G26016300508,26016300508,1,299,39.0,260,151.0,,,,,,,,,167,,,,,,,,,,,,,0508,Yes,13.043478260869565,86.95652173913044,,,
509,MI,"Census Tract 509, Wayne County, Michigan",G26016300509,26016300509,1,3003,2327.0,625,1723.0,378.0,1345,,,,,,,1805,,,,,,,,,,,,,0509,Yes,77.48917748917748,20.812520812520813,21.938479396401625,,
511,MI,"Census Tract 511, Wayne County, Michigan",G26016300511,26016300511,1,1208,598.0,606,550.0,377.0,173,,,,,,,663,,,,,,,,,,,,,0511,Yes,49.503311258278146,50.16556291390728,68.54545454545455,,
512,MI,"Census Tract 512, Wayne County, Michigan",G26016300512,26016300512,1,3247,54.0,3193,1111.0,443.0,668,263.0,9257.60456273764,252.0,9432.53968253968,27,8379.62962962963,1483,263.0,16.0,84.0,76.0,48.0,27.0,6.0,0.0,0.0,6.0,0.0,0.0,0512,Yes,1.6630736064059133,98.33692639359408,39.87398739873987,95.81749049429658,8552.21052631579
513,MI,"Census Tract 513, Wayne County, Michigan",G26016300513,26016300513,1,1528,34.0,1494,511.0,206.0,305,137.0,6023.72262773723,126.0,6244.04761904762,,,556,137.0,54.0,46.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0513,Yes,2.225130890052356,97.77486910994764,40.31311154598826,91.97080291970804,5814.891304347826
514,MI,"Census Tract 514, Wayne County, Michigan",G26016300514,26016300514,1,2715,63.0,2652,750.0,301.0,449,132.0,8492.42424242424,121.0,8592.97520661157,,,861,132.0,36.0,19.0,29.0,36.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0514,Yes,2.3204419889502765,97.67955801104972,40.13333333333333,91.66666666666666,8490.98275862069
515,MI,"Census Tract 515, Wayne County, Michigan",G26016300515,26016300515,1,2607,72.0,2530,760.0,316.0,444,217.0,9005.76036866359,217.0,9005.76036866359,,,888,217.0,28.0,54.0,42.0,61.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0515,Yes,2.761795166858458,97.0464135021097,41.578947368421055,100.0,9106.5
517,MI,"Census Tract 517, Wayne County, Michigan",G26016300517,26016300517,1,1296,123.0,1173,367.0,143.0,224,71.0,9422.53521126761,66.0,9871.21212121212,,,436,71.0,9.0,14.0,24.0,10.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0517,Yes,9.49074074074074,90.50925925925925,38.96457765667575,92.95774647887323,8853.625
518,MI,"Census Tract 518, Wayne County, Michigan",G26016300518,26016300518,1,2561,323.0,2238,619.0,258.0,361,124.0,11451.6129032258,120.0,11208.3333333333,,,713,124.0,0.0,14.0,25.0,30.0,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0518,Yes,12.612260835611089,87.3877391643889,41.68012924071082,96.7741935483871,11957.55
519,MI,"Census Tract 519, Wayne County, Michigan",G26016300519,26016300519,1,3803,471.0,3305,962.0,436.0,526,231.0,11070.3463203463,185.0,10702.7027027027,,,1027,231.0,11.0,12.0,62.0,87.0,33.0,15.0,6.0,5.0,0.0,0.0,0.0,0519,Yes,12.384959242703129,86.90507494083619,45.32224532224532,80.08658008658008,10890.448275862069
520,MI,"Census Tract 520, Wayne County, Michigan",G26016300520,26016300520,1,3437,338.0,3099,998.0,374.0,624,163.0,10424.8466257669,139.0,11068.345323741,,,1084,163.0,23.0,10.0,67.0,32.0,5.0,10.0,5.0,6.0,5.0,0.0,0.0,0520,Yes,9.834157695664823,90.16584230433517,37.4749498997996,85.2760736196319,9327.626865671642
521,MI,"Census Tract 521, Wayne County, Michigan",G26016300521,26016300521,1,4031,521.0,3492,1276.0,463.0,813,240.0,9967.70833333333,204.0,10047.7941176471,,,1454,240.0,11.0,31.0,96.0,55.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0521,Yes,12.9248325477549,86.62862813197718,36.28526645768025,85.0,9543.453125
522,MI,"Census Tract 522, Wayne County, Michigan",G26016300522,26016300522,1,2861,2237.0,610,967.0,521.0,446,246.0,8876.0162601626,41.0,11554.8780487805,,,1032,246.0,26.0,51.0,88.0,54.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0522,Yes,78.18944425026214,21.32121635791681,53.87797311271976,16.666666666666664,8820.494318181818
523,MI,"Census Tract 523, Wayne County, Michigan",G26016300523,26016300523,1,4204,975.0,3222,1227.0,541.0,686,302.0,9814.56953642384,208.0,10943.5096153846,,,1367,302.0,34.0,67.0,47.0,85.0,36.0,22.0,11.0,0.0,0.0,0.0,0.0,0523,Yes,23.19219790675547,76.64129400570884,44.09127954360228,68.87417218543047,10102.9
524,MI,"Census Tract 524, Wayne County, Michigan",G26016300524,26016300524,1,2782,73.0,2697,757.0,336.0,421,210.0,9845.2380952381,183.0,10031.4207650273,,,845,210.0,20.0,45.0,50.0,36.0,39.0,15.0,5.0,0.0,0.0,0.0,0.0,0524,Yes,2.624011502516175,96.94464414090582,44.38573315719947,87.14285714285714,9524.19
525,MI,"Census Tract 525, Wayne County, Michigan",G26016300525,26016300525,1,3823,427.0,3392,1169.0,503.0,666,268.0,9265.85820895522,218.0,9646.78899082569,,,1308,268.0,27.0,38.0,124.0,40.0,19.0,8.0,12.0,0.0,0.0,0.0,0.0,0525,Yes,11.16923881768245,88.72613131048914,43.028229255774164,81.34328358208955,8900.649193548386
526,MI,"Census Tract 526, Wayne County, Michigan",G26016300526,26016300526,1,1775,37.0,1732,627.0,233.0,394,117.0,7480.76923076923,104.0,7442.30769230769,,,708,117.0,24.0,36.0,34.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0526,Yes,2.084507042253521,97.5774647887324,37.16108452950559,88.88888888888889,7429.583333333334
527,MI,"Census Tract 527, Wayne County, Michigan",G26016300527,26016300527,1,1128,107.0,1017,449.0,81.0,368,45.0,8011.11111111111,36.0,7479.16666666667,,,657,45.0,3.0,16.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0527,Yes,9.48581560283688,90.1595744680851,18.040089086859687,80.0,8088.0
529,MI,"Census Tract 529, Wayne County, Michigan",G26016300529,26016300529,1,4736,7.0,4729,1817.0,,,,,,,,,1884,,,,,,,,,,,,,0529,Yes,0.14780405405405406,99.85219594594594,,,
530,MI,"Census Tract 530, Wayne County, Michigan",G26016300530,26016300530,1,1285,703.0,582,802.0,,,,,,,,,1085,,,,,,,,,,,,,0530,Yes,54.708171206225686,45.29182879377432,,,
531,MI,"Census Tract 531, Wayne County, Michigan",G26016300531,26016300531,1,3665,1000.0,2640,1888.0,71.0,1817,,,,,,,2210,,,,,,,,,,,,,0531,Yes,27.285129604365622,72.03274215552524,3.7605932203389827,,
533,MI,"Census Tract 533, Wayne County, Michigan",G26016300533,26016300533,1,3687,1015.0,2470,1205.0,106.0,1099,38.0,13421.0526315789,33.0,14128.7878787879,,,1433,38.0,0.0,0.0,16.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,0.0,0533,Yes,27.52915649579604,66.99213452671549,8.796680497925312,86.8421052631579,13374.65
537,MI,"Census Tract 537, Wayne County, Michigan",G26016300537,26016300537,1,1621,167.0,1454,642.0,244.0,398,67.0,8276.11940298507,56.0,9017.85714285714,,,774,67.0,7.0,24.0,16.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0537,Yes,10.302282541640963,89.69771745835904,38.006230529595015,83.5820895522388,7968.5625
539,MI,"Census Tract 539, Wayne County, Michigan",G26016300539,26016300539,1,2652,232.0,2414,736.0,241.0,495,117.0,7923.07692307692,90.0,7952.77777777778,,,845,117.0,27.0,21.0,36.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0539,Yes,8.74811463046757,91.02564102564102,32.744565217391305,76.92307692307693,8263.583333333334
540,MI,"Census Tract 540, Wayne County, Michigan",G26016300540,26016300540,1,1699,1083.0,616,597.0,237.0,360,79.0,8626.58227848101,,,,,675,79.0,9.0,34.0,20.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0540,Yes,63.74337845791642,36.25662154208358,39.698492462311556,,7278.5
541,MI,"Census Tract 541, Wayne County, Michigan",G26016300541,26016300541,1,1687,395.0,1287,555.0,248.0,307,127.0,6722.44094488189,51.0,6519.60784313726,,,667,127.0,40.0,49.0,20.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0541,Yes,23.414344991108475,76.28927089508002,44.68468468468468,40.15748031496063,6224.0
542,MI,"Census Tract 542, Wayne County, Michigan",G26016300542,26016300542,1,125,58.0,67,,,,,,,,,,63,,,,,,,,,,,,,0542,Yes,46.400000000000006,53.6,,,
544,MI,"Census Tract 544, Wayne County, Michigan",G26016300544,26016300544,1,1935,38.0,1897,680.0,66.0,614,,,,,,,779,,,,,,,,,,,,,0544,Yes,1.9638242894056845,98.03617571059432,9.705882352941178,,
545,MI,"Census Tract 545, Wayne County, Michigan",G26016300545,26016300545,1,4265,716.0,3524,2231.0,108.0,2123,45.0,19083.3333333333,45.0,19083.3333333333,,,2881,45.0,0.0,0.0,11.0,11.0,6.0,4.0,7.0,0.0,0.0,0.0,6.0,0545,Yes,16.78780773739742,82.62602579132474,4.840878529807261,100.0,12916.5
546,MI,"Census Tract 546, Wayne County, Michigan",G26016300546,26016300546,1,978,303.0,649,572.0,46.0,526,,,,,,,666,,,,,,,,,,,,,0546,Yes,30.981595092024538,66.359918200409,8.041958041958042,,
547,MI,"Census Tract 547, Wayne County, Michigan",G26016300547,26016300547,1,160,7.0,153,83.0,,,,,,,,,123,,,,,,,,,,,,,0547,Yes,4.375,95.625,,,
548,MI,"Census Tract 548, Wayne County, Michigan",G26016300548,26016300548,1,2709,1475.0,1184,991.0,307.0,684,110.0,8138.63636363636,41.0,8371.9512195122,,,1142,110.0,29.0,15.0,37.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0548,Yes,54.44813584348468,43.70616463639719,30.978809283551968,37.27272727272727,8276.716216216217
549,MI,"Census Tract 549, Wayne County, Michigan",G26016300549,26016300549,1,1601,805.0,790,591.0,210.0,381,96.0,6304.6875,37.0,6067.56756756757,,,739,96.0,39.0,32.0,15.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0549,Yes,50.28107432854466,49.344159900062465,35.53299492385787,38.54166666666667,5741.890625
550,MI,"Census Tract 550, Wayne County, Michigan",G26016300550,26016300550,1,3796,3004.0,686,1292.0,597.0,695,186.0,8487.90322580645,25.0,12150,,,1443,186.0,35.0,49.0,36.0,40.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0550,Yes,79.13593256059009,18.071654373024238,46.20743034055727,13.440860215053762,8159.458333333333
551,MI,"Census Tract 551, Wayne County, Michigan",G26016300551,26016300551,1,2586,208.0,2368,1065.0,225.0,840,107.0,12098.1308411215,107.0,12098.1308411215,,,1239,107.0,7.0,4.0,26.0,45.0,4.0,5.0,6.0,5.0,5.0,0.0,0.0,0551,Yes,8.043310131477185,91.56999226604795,21.12676056338028,100.0,10944.066666666666
552,MI,"Census Tract 552, Wayne County, Michigan",G26016300552,26016300552,1,3175,562.0,2613,1203.0,437.0,766,284.0,12020.2464788732,239.0,12822.1757322176,,,1302,284.0,30.0,25.0,35.0,77.0,52.0,25.0,21.0,14.0,5.0,0.0,0.0,0552,Yes,17.700787401574804,82.2992125984252,36.32585203657523,84.15492957746478,11703.863636363636
553,MI,"Census Tract 553, Wayne County, Michigan",G26016300553,26016300553,1,8149,473.0,7676,2910.0,1026.0,1884,756.0,13676.917989418,724.0,12642.955801105,,,3221,756.0,11.0,90.0,123.0,186.0,145.0,104.0,51.0,3.0,21.0,5.0,17.0,0553,Yes,5.804393177076942,94.19560682292307,35.25773195876289,95.76719576719577,12075.782258064515
554,MI,"Census Tract 554, Wayne County, Michigan",G26016300554,26016300554,1,1001,62.0,939,297.0,87.0,210,73.0,11335.6164383562,73.0,11335.6164383562,,,346,73.0,5.0,0.0,16.0,35.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0554,Yes,6.193806193806194,93.8061938061938,29.292929292929294,100.0,11142.4
555,MI,"Census Tract 555, Wayne County, Michigan",G26016300555,26016300555,1,1246,4.0,1242,356.0,108.0,248,39.0,8948.71794871795,34.0,9750,,,439,39.0,9.0,10.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0555,Yes,0.32102728731942215,99.67897271268058,30.337078651685395,87.17948717948718,10312.375
556,MI,"Census Tract 556, Wayne County, Michigan",G26016300556,26016300556,1,2648,40.0,2599,791.0,372.0,419,235.0,9022.34042553191,235.0,9022.34042553191,,,908,235.0,19.0,68.0,78.0,36.0,23.0,0.0,6.0,5.0,0.0,0.0,0.0,0556,Yes,1.5105740181268883,98.14954682779457,47.02907711757269,100.0,8493.192307692309
557,MI,"Census Tract 557, Wayne County, Michigan",G26016300557,26016300557,1,3106,15.0,3084,1089.0,457.0,632,294.0,10707.4829931973,294.0,10707.4829931973,,,1185,294.0,8.0,40.0,83.0,93.0,31.0,33.0,0.0,6.0,0.0,0.0,0.0,0557,Yes,0.4829362524146813,99.29169349645846,41.96510560146924,100.0,10443.370967741936
558,MI,"Census Tract 558, Wayne County, Michigan",G26016300558,26016300558,1,2460,32.0,2428,768.0,264.0,504,168.0,9352.67857142857,157.0,9060.50955414013,,,863,168.0,5.0,61.0,38.0,21.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0558,Yes,1.3008130081300813,98.69918699186991,34.375,93.45238095238095,8716.618421052632
559,MI,"Census Tract 559, Wayne County, Michigan",G26016300559,26016300559,1,1859,353.0,1506,644.0,271.0,373,190.0,8443.42105263158,144.0,8435.76388888889,,,728,190.0,23.0,55.0,52.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0559,Yes,18.98870360408822,81.01129639591178,42.08074534161491,75.78947368421053,8341.009615384615
560,MI,"Census Tract 560, Wayne County, Michigan",G26016300560,26016300560,1,2139,1189.0,950,634.0,340.0,294,237.0,9347.04641350211,99.0,10532.8282828283,,,723,237.0,14.0,52.0,80.0,58.0,22.0,8.0,3.0,0.0,0.0,0.0,0.0,0560,Yes,55.58672276764843,44.41327723235157,53.62776025236593,41.77215189873418,9155.5875
561,MI,"Census Tract 561, Wayne County, Michigan",G26016300561,26016300561,1,2846,2657.0,176,964.0,684.0,280,555.0,9207.20720720721,,,,,1015,555.0,30.0,158.0,216.0,85.0,48.0,13.0,0.0,0.0,0.0,0.0,5.0,0561,Yes,93.35910049191848,6.184118060435699,70.95435684647303,,8541.25
