TRACTA,GISJOIN_y,Year,State Name,County Name,Geo_name,GISJOIN2,Total_Population,Total_Pop_White,Total_Pop_Black,Total_Pop_American_Indian,Total_Pop_Asian_Pacific_Islander,Total_Pop_Other,Percent_Pop_White,Percent_Pop_Black,Percent_Pop_American_Indian,Percent_Pop_Asian_Pacific_Islander,Percent_Pop_Other,Owner_Occupied_Housing_Units,Renter_Occupied_Housing_Units,Percent_Owner_Occupied_Housing_Units,Percent_Renter_Occupied_Housing_Units,Median_Owner_Costs_With_Mortgage,Median_Owner_Costs_Not_Mortgaged,Tract_numeric,In city of Detroit?,Owner occupied,Renter occupied,"American Indian, Eskimo, and Aleut",Asian and Pacific Islander,Owner occupied >> White,Owner occupied >> Black,"Owner occupied >> American Indian, Eskimo, and Aleut",Owner occupied >> Asian and Pacific Islander,Owner occupied >> Other,Renter occupied >> White,Renter occupied >> Black,"Renter occupied >> American Indian, Eskimo, and Aleut",Renter occupied >> Asian and Pacific Islander,Renter occupied >> Other,"Less than $10,000","$10,000-$14,999","$15,000-$19,999","$20,000-$24,999","$25,000-$29,999","$30,000-$34,999","$35,000-$39,999","$40,000-$49,999","$50,000-$79,999","$80,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000 or more",Median value,% Black OO units
5667,G26016305667,1980,Michigan,Wayne,Census Tract 5667,2601630566700,6022,5861,18,16,83,44,97.33,0.3,0.27,1.38,0.73,1238,994,55.47,44.53,370,189,5667.0,No,1238,994,7,26,1207,1,3,16,11,960,13,4,10,7,2,4,3,5,15,36,69,307,737,3,2,0,0,56126,0.08077544426494346
5668,G26016305668,1980,Michigan,Wayne,Census Tract 5668,2601630566800,3563,3550,1,2,2,8,99.64,0.03,0.06,0.06,0.22,914,128,87.72,12.28,340,176,5668.0,No,928,115,1,1,925,0,0,0,0,113,0,0,0,0,2,9,14,42,51,95,125,295,250,2,0,0,1,43559,0.0
5669,G26016305669,1980,Michigan,Wayne,Census Tract 5669,2601630566900,1493,1468,13,3,8,1,98.33,0.87,0.2,0.54,0.07,257,444,36.66,63.34,369,170,5669.0,No,243,457,2,3,242,0,0,0,0,444,9,0,0,0,3,4,3,8,31,34,34,63,39,1,0,0,0,38971,0.0
5670,G26016305670,1980,Michigan,Wayne,Census Tract 5670,2601630567000,5541,5393,36,17,64,31,97.33,0.65,0.31,1.16,0.56,1468,87,94.41,5.59,426,199,5670.0,No,1468,87,5,16,1434,8,4,16,6,86,0,1,0,0,0,6,7,8,21,35,63,333,886,17,6,2,0,57415,0.544959128065395
5671,G26016305671,1980,Michigan,Wayne,Census Tract 5671,2601630567100,4776,4683,36,11,22,24,98.05,0.75,0.23,0.46,0.5,1330,95,93.33,6.67,361,188,5671.0,No,1330,95,2,4,1312,7,0,0,5,94,1,0,0,0,3,8,14,41,66,142,127,309,551,17,4,0,0,47767,0.5263157894736842
5672,G26016305672,1980,Michigan,Wayne,Census Tract 5672,2601630567200,5432,5351,21,26,25,9,98.51,0.39,0.48,0.46,0.17,1021,930,52.33,47.67,349,170,5672.0,No,1021,930,7,7,1013,0,3,3,2,910,9,4,4,3,6,20,40,94,106,115,103,168,282,10,0,0,1,39442,0.0
5673,G26016305673,1980,Michigan,Wayne,Census Tract 5673,2601630567300,4615,4558,6,19,20,12,98.76,0.13,0.41,0.43,0.26,1297,77,94.4,5.6,346,172,5673.0,No,1297,77,6,6,1280,0,5,6,0,76,0,1,0,0,2,16,14,32,65,110,160,556,286,2,2,0,0,44020,0.0
5674,G26016305674,1980,Michigan,Wayne,Census Tract 5674,2601630567400,6037,5910,1,68,21,37,97.9,0.02,1.13,0.35,0.61,790,1102,41.75,58.25,276,130,5674.0,No,790,1102,20,5,778,0,6,1,0,1078,0,14,4,0,8,18,78,203,246,131,39,21,10,1,0,0,0,26433,0.0
5675,G26016305675,1980,Michigan,Wayne,Census Tract 5675,2601630567500,8003,7826,54,37,51,35,97.79,0.67,0.46,0.64,0.44,2011,363,84.71,15.29,326,168,5675.0,No,2011,363,11,15,1986,3,8,5,9,323,23,3,10,4,5,5,22,59,108,207,284,871,350,1,0,0,0,43054,0.14917951268025859
5676,G26016305676,1980,Michigan,Wayne,Census Tract 5676,2601630567600,4339,4199,60,3,41,36,96.77,1.38,0.07,0.94,0.83,1108,192,85.23,14.77,381,187,5676.0,No,1108,192,0,9,1078,17,0,6,7,186,1,0,3,2,0,1,3,21,33,123,195,555,137,2,0,0,0,42865,1.5342960288808665
5677,G26016305677,1980,Michigan,Wayne,Census Tract 5677,2601630567700,216,165,51,0,0,0,76.39,23.61,0,0,0,0,0,,,0,0,5677.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5678,G26016305678,1980,Michigan,Wayne,Census Tract 5678,2601630567800,1091,50,1039,0,2,0,4.58,95.23,0,0.18,0,347,21,94.29,5.71,287,177,5678.0,No,341,26,0,0,10,331,0,0,0,5,21,0,0,0,2,7,20,27,42,55,61,78,28,0,2,0,0,35656,97.0674486803519
5679,G26016305679,1980,Michigan,Wayne,Census Tract 5679,2601630567900,1309,671,623,6,4,5,51.26,47.59,0.46,0.31,0.38,278,84,76.8,23.2,350,172,5679.0,No,282,78,2,2,149,128,0,0,0,42,36,0,0,0,3,13,45,46,54,39,26,26,6,0,0,0,0,27037,45.39007092198582
5685,G26016305685,1980,Michigan,Wayne,Census Tract 5685,2601630568500,6814,6746,16,30,7,15,99,0.23,0.44,0.1,0.22,1933,310,86.18,13.82,294,169,5685.0,No,1933,310,12,4,1920,0,11,0,0,295,11,1,0,0,5,16,37,116,183,298,302,634,244,0,0,0,0,39346,0.0
5686,G26016305686,1980,Michigan,Wayne,Census Tract 5686,2601630568600,5116,5056,3,11,19,27,98.83,0.06,0.22,0.37,0.53,1352,298,81.94,18.06,306,179,5686.0,No,1352,298,3,5,1340,0,0,4,0,295,0,0,1,0,1,12,17,54,66,127,125,446,432,6,2,0,0,45426,0.0
5687,G26016305687,1980,Michigan,Wayne,Census Tract 5687,2601630568700,3651,3602,2,5,16,26,98.66,0.05,0.14,0.44,0.71,926,272,77.3,22.7,329,190,5687.0,No,926,272,1,7,916,0,0,2,6,267,0,0,5,0,0,7,13,26,45,77,105,302,309,5,0,0,0,45679,0.0
5688,G26016305688,1980,Michigan,Wayne,Census Tract 5688,2601630568800,8285,8210,0,16,23,36,99.09,0,0.19,0.28,0.43,2337,127,94.85,5.15,302,175,5688.0,No,2337,127,8,4,2316,0,8,0,0,127,0,0,0,0,4,12,31,82,156,233,306,841,578,7,3,0,0,43597,0.0
5689,G26016305689,1980,Michigan,Wayne,Census Tract 5689,2601630568900,5409,5369,0,15,15,10,99.26,0,0.28,0.28,0.18,1559,134,92.09,7.91,320,176,5689.0,No,1559,134,5,2,1550,0,5,0,0,134,0,0,0,0,1,9,23,45,88,153,209,559,398,12,0,1,1,43962,0.0
5690,G26016305690,1980,Michigan,Wayne,Census Tract 5690,2601630569000,6365,6286,3,24,41,11,98.76,0.05,0.38,0.64,0.17,1778,205,89.66,10.34,295,165,5690.0,No,1778,205,3,13,1763,0,0,9,3,197,0,0,4,3,3,19,32,65,131,200,228,623,370,1,0,0,0,42536,0.0
5701,G26016305701,1980,Michigan,Wayne,Census Tract 5701,2601630570100,4013,3267,616,15,72,43,81.41,15.35,0.37,1.79,1.07,737,1048,41.29,58.71,326,159,5701.0,No,737,1048,5,26,640,89,3,3,2,882,128,2,23,13,4,5,11,64,115,133,137,184,25,3,1,1,2,35383,12.075983717774763
5702,G26016305702,1980,Michigan,Wayne,Census Tract 5702,2601630570200,3556,3314,204,7,7,24,93.19,5.74,0.2,0.2,0.67,1069,132,89.01,10.99,305,166,5702.0,No,1070,122,3,2,1023,40,0,0,0,102,18,0,0,0,5,18,42,130,176,217,182,229,20,0,0,0,1,33203,3.7383177570093453
5703,G26016305703,1980,Michigan,Wayne,Census Tract 5703,2601630570300,2014,1738,252,6,13,5,86.3,12.51,0.3,0.65,0.25,556,70,88.82,11.18,364,172,5703.0,No,555,80,1,5,493,55,0,5,0,76,4,0,0,0,5,8,15,62,85,121,104,90,21,2,0,0,0,33368,9.90990990990991
5704,G26016305704,1980,Michigan,Wayne,Census Tract 5704,2601630570400,4605,2959,1587,16,18,25,64.26,34.46,0.35,0.39,0.54,1004,719,58.27,41.73,316,160,5704.0,No,1004,719,8,6,663,330,4,3,4,510,200,4,3,2,4,27,76,238,272,176,65,30,18,1,0,0,0,26994,32.86852589641434
5705,G26016305705,1980,Michigan,Wayne,Census Tract 5705,2601630570500,4853,2497,2271,18,33,34,51.45,46.8,0.37,0.68,0.7,1060,536,66.42,33.58,332,200,5705.0,No,1060,536,6,8,537,510,4,3,6,441,85,2,5,3,5,7,45,164,241,225,143,101,17,0,0,0,0,30267,48.113207547169814
5706,G26016305706,1980,Michigan,Wayne,Census Tract 5706,2601630570600,3150,16,3122,3,1,8,0.51,99.11,0.1,0.03,0.25,406,429,48.62,51.38,354,183,5706.0,No,391,447,2,1,0,386,0,0,0,0,443,0,0,0,5,5,9,35,49,48,71,86,27,1,0,0,0,36197,98.72122762148338
5707,G26016305707,1980,Michigan,Wayne,Census Tract 5707,2601630570700,2312,22,2283,3,0,4,0.95,98.75,0.13,0,0.17,417,316,56.89,43.11,285,154,5707.0,No,432,298,1,0,5,425,0,0,0,5,291,0,0,0,39,30,49,74,56,55,35,38,14,0,0,0,0,25268,98.37962962962963
5708,G26016305708,1980,Michigan,Wayne,Census Tract 5708,2601630570800,3305,33,3259,2,5,6,1,98.61,0.06,0.15,0.18,613,424,59.11,40.89,302,173,5708.0,No,613,424,1,0,3,609,0,0,0,7,414,0,0,0,37,46,79,120,90,54,36,66,23,2,0,0,1,24792,99.34747145187602
5709,G26016305709,1980,Michigan,Wayne,Census Tract 5709,2601630570900,3850,121,3719,2,5,3,3.14,96.6,0.05,0.13,0.08,1023,140,87.96,12.04,282,164,5709.0,No,1023,140,1,2,12,1009,0,0,0,2,137,0,0,0,18,53,152,230,168,109,68,72,68,14,9,2,1,25863,98.63147605083088
5710,G26016305710,1980,Michigan,Wayne,Census Tract 5710,2601630571000,3532,822,2681,10,10,9,23.27,75.91,0.28,0.28,0.25,728,326,69.07,30.93,314,170,5710.0,No,728,326,5,1,183,542,2,0,0,93,228,3,0,0,18,65,170,161,83,55,40,53,32,5,1,0,0,22748,74.45054945054946
5715,G26016305715,1980,Michigan,Wayne,Census Tract 5715,2601630571500,4293,4185,37,3,35,33,97.48,0.86,0.07,0.82,0.77,1334,381,77.78,22.22,418,211,5715.0,No,1334,381,3,9,1317,0,0,8,7,376,0,0,1,2,3,2,11,24,31,36,41,158,651,130,63,24,7,63111,0.0
5716,G26016305716,1980,Michigan,Wayne,Census Tract 5716,2601630571600,1639,1604,0,4,23,8,97.86,0,0.24,1.4,0.49,550,21,96.32,3.68,372,248,5716.0,No,529,34,0,5,522,0,0,0,0,34,0,0,0,0,1,0,4,13,23,32,35,71,128,53,78,18,18,63594,0.0
5717,G26016305717,1980,Michigan,Wayne,Census Tract 5717,2601630571700,2395,2373,6,7,5,4,99.08,0.25,0.29,0.21,0.17,742,164,81.9,18.1,392,176,5717.0,No,763,151,2,1,757,0,0,0,0,150,0,0,0,0,1,1,7,14,33,68,80,272,258,7,0,0,0,46121,0.0
5718,G26016305718,1980,Michigan,Wayne,Census Tract 5718,2601630571800,3548,3513,0,1,9,25,99.01,0,0.03,0.25,0.7,1167,66,94.65,5.35,334,183,5718.0,No,1167,66,1,2,1157,0,0,0,7,65,0,0,0,1,8,12,20,46,53,76,76,265,559,6,1,0,0,50268,0.0
5719,G26016305719,1980,Michigan,Wayne,Census Tract 5719,2601630571900,3414,3357,0,2,29,26,98.33,0,0.06,0.85,0.76,917,319,74.19,25.81,356,224,5719.0,No,947,319,0,10,934,0,0,9,4,317,0,0,1,1,2,1,1,3,7,22,23,166,665,18,1,3,0,60421,0.0
5720,G26016305720,1980,Michigan,Wayne,Census Tract 5720,2601630572000,2086,2069,0,2,13,2,99.19,0,0.1,0.62,0.1,769,30,96.25,3.75,355,214,5720.0,No,739,30,1,4,734,0,0,0,0,30,0,0,0,0,0,0,6,10,19,46,62,180,348,30,4,0,0,52543,0.0
5721,G26016305721,1980,Michigan,Wayne,Census Tract 5721,2601630572100,7431,7327,0,26,24,54,98.6,0,0.35,0.32,0.73,2223,195,91.94,8.06,314,166,5721.0,No,2223,195,6,6,2195,0,4,5,19,192,0,2,1,0,9,26,44,103,145,192,203,560,810,12,2,0,0,45911,0.0
5722,G26016305722,1980,Michigan,Wayne,Census Tract 5722,2601630572200,7620,7482,1,16,67,54,98.19,0.01,0.21,0.88,0.71,2302,379,85.86,14.14,341,191,5722.0,No,2302,379,4,23,2258,0,0,19,0,372,0,0,4,0,5,4,16,25,54,79,105,402,1300,43,10,0,0,57650,0.0
5723,G26016305723,1980,Michigan,Wayne,Census Tract 5723,2601630572300,7610,7407,5,7,139,52,97.33,0.07,0.09,1.83,0.68,1897,621,75.34,24.66,517,251,5723.0,No,1897,621,2,31,1851,0,0,31,13,617,0,0,0,2,1,0,1,3,7,6,12,35,592,666,443,30,5,87312,0.0
5724,G26016305724,1980,Michigan,Wayne,Census Tract 5724,2601630572400,1590,1563,0,1,19,7,98.3,0,0.06,1.19,0.44,557,43,92.83,7.17,364,235,5724.0,No,535,47,1,6,526,0,0,6,0,46,0,0,0,0,0,5,26,46,62,61,43,84,71,71,28,5,2,41071,0.0
5725,G26016305725,1980,Michigan,Wayne,Census Tract 5725,2601630572500,2192,2133,3,7,7,42,97.31,0.14,0.32,0.32,1.92,606,73,89.25,10.75,310,151,5725.0,No,628,69,3,1,617,0,0,0,8,65,0,0,0,1,3,12,38,93,165,159,64,56,7,0,0,0,0,29621,0.0
5726,G26016305726,1980,Michigan,Wayne,Census Tract 5726,2601630572600,6670,6547,6,35,37,45,98.16,0.09,0.52,0.55,0.67,2140,186,92,8,310,156,5726.0,No,2140,186,13,12,2103,0,13,11,0,184,0,0,1,0,5,26,92,220,393,469,320,373,124,0,0,0,1,32937,0.0
5727,G26016305727,1980,Michigan,Wayne,Census Tract 5727,2601630572700,6085,5981,0,39,26,39,98.29,0,0.64,0.43,0.64,1813,178,91.06,8.94,322,171,5727.0,No,1813,178,11,6,1786,0,9,6,12,176,0,2,0,0,5,8,20,65,123,151,217,555,572,16,1,0,0,45000,0.0
5728,G26016305728,1980,Michigan,Wayne,Census Tract 5728,2601630572800,7696,7547,1,60,58,30,98.06,0.01,0.78,0.75,0.39,2168,271,88.89,11.11,299,157,5728.0,No,2168,271,15,11,2133,0,12,11,0,268,0,3,0,0,8,34,54,178,249,382,374,481,282,4,2,1,0,36598,0.0
5729,G26016305729,1980,Michigan,Wayne,Census Tract 5729,2601630572900,3437,3374,4,16,27,16,98.17,0.12,0.47,0.79,0.47,969,116,89.31,10.69,299,135,5729.0,No,969,116,6,6,954,0,4,6,0,113,0,2,0,0,13,24,43,88,145,192,157,190,66,3,0,0,2,33867,0.0
5735,G26016305735,1980,Michigan,Wayne,Census Tract 5735,2601630573500,4297,4030,3,12,47,205,93.79,0.07,0.28,1.09,4.77,504,763,39.78,60.22,292,151,5735.0,No,504,763,3,12,474,0,0,3,25,719,0,0,9,32,15,21,54,61,64,52,43,46,27,0,0,0,0,28164,0.0
573599,G2601630573599,1980,Michigan,Wayne,Census Tract 5735.99,,0,0,0,0,0,0,,,,,,0,0,,,0,0,5735.99,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5736,G26016305736,1980,Michigan,Wayne,Census Tract 5736,2601630573600,5603,5478,5,17,15,88,97.77,0.09,0.3,0.27,1.57,1252,1006,55.45,44.55,345,168,5736.0,No,1252,1006,5,6,1232,0,1,2,0,984,0,4,4,0,12,10,27,80,137,146,150,277,217,7,0,0,0,38983,0.0
5737,G26016305737,1980,Michigan,Wayne,Census Tract 5737,2601630573700,6475,6327,1,12,34,101,97.71,0.02,0.19,0.53,1.56,1761,677,72.23,27.77,401,173,5737.0,No,1761,677,6,13,1736,0,4,7,14,659,0,2,6,10,3,8,14,57,86,129,173,388,538,56,16,5,0,46869,0.0
5738,G26016305738,1980,Michigan,Wayne,Census Tract 5738,2601630573800,6006,5880,1,14,17,94,97.9,0.02,0.23,0.28,1.57,1726,617,73.67,26.33,347,140,5738.0,No,1726,617,5,5,1702,0,1,3,20,606,0,4,2,5,26,22,62,151,165,251,245,374,181,6,1,0,0,36327,0.0
5739,G26016305739,1980,Michigan,Wayne,Census Tract 5739,2601630573900,5166,5075,0,18,12,61,98.24,0,0.35,0.23,1.18,1497,517,74.33,25.67,325,138,5739.0,No,1497,517,5,4,1476,0,4,0,0,512,0,1,0,0,13,13,38,81,151,221,195,334,267,5,2,1,0,38679,0.0
5740,G26016305740,1980,Michigan,Wayne,Census Tract 5740,2601630574000,7567,7357,0,14,53,143,97.22,0,0.19,0.7,1.89,2040,1100,64.97,35.03,336,150,5740.0,No,2040,1100,4,16,2005,0,0,10,0,1079,0,0,6,0,22,36,49,116,157,206,199,476,434,11,3,0,0,41460,0.0
5741,G26016305741,1980,Michigan,Wayne,Census Tract 5741,2601630574100,3048,3009,1,8,15,15,98.72,0.03,0.26,0.49,0.49,776,638,54.88,45.12,350,167,5741.0,No,776,638,4,8,766,0,0,4,0,631,0,0,4,0,0,10,19,48,66,71,102,193,186,3,0,0,1,41736,0.0
5742,G26016305742,1980,Michigan,Wayne,Census Tract 5742,2601630574200,2149,2100,31,0,11,7,97.72,1.44,0,0.51,0.33,501,551,47.62,52.38,478,190,5742.0,No,506,554,0,4,501,2,0,0,0,538,13,0,0,0,0,0,2,1,5,10,10,34,146,85,56,3,0,73425,0.3952569169960474
574299,G2601630574299,1980,Michigan,Wayne,Census Tract 5742.99,,65,57,8,0,0,0,87.69,12.31,0,0,0,0,0,,,0,0,5742.99,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5743,G26016305743,1980,Michigan,Wayne,Census Tract 5743,2601630574300,1976,1943,2,5,5,21,98.33,0.1,0.25,0.25,1.06,664,133,83.31,16.69,339,142,5743.0,No,659,129,0,2,648,0,0,0,0,128,0,0,0,0,3,6,12,45,67,97,100,172,100,2,0,0,0,38600,0.0
5744,G26016305744,1980,Michigan,Wayne,Census Tract 5744,2601630574400,99,66,21,0,4,8,66.67,21.21,0,4.04,8.08,0,31,0,100,0,0,5744.0,No,0,32,0,1,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5745,G26016305745,1980,Michigan,Wayne,Census Tract 5745,2601630574500,3388,3352,0,5,22,9,98.94,0,0.15,0.65,0.27,1129,90,92.62,7.38,505,216,5745.0,No,1129,90,1,6,1121,0,0,6,0,90,0,0,0,0,2,1,0,4,7,8,18,39,392,210,225,103,59,86000,0.0
5746,G26016305746,1980,Michigan,Wayne,Census Tract 5746,2601630574600,5191,5182,0,3,5,1,99.83,0,0.06,0.1,0.02,1914,91,95.46,4.54,390,156,5746.0,No,1914,91,1,2,1912,0,0,0,0,90,0,0,0,0,0,2,6,11,26,47,47,250,1221,181,23,0,1,62740,0.0
5747,G26016305747,1980,Michigan,Wayne,Census Tract 5747,2601630574700,5026,5008,7,3,4,4,99.64,0.14,0.06,0.08,0.08,1667,79,95.48,4.52,378,174,5747.0,No,1667,79,1,0,1665,0,0,0,0,73,6,0,0,0,1,2,6,12,16,37,56,239,1076,98,40,1,1,61808,0.0
5748,G26016305748,1980,Michigan,Wayne,Census Tract 5748,2601630574800,5160,5129,1,8,19,3,99.4,0.02,0.16,0.37,0.06,1771,163,91.57,8.43,470,193,5748.0,No,1772,157,1,6,1766,0,0,0,0,156,0,0,0,0,0,1,3,8,8,15,16,96,573,524,370,46,21,84599,0.0
5749,G26016305749,1980,Michigan,Wayne,Census Tract 5749,2601630574900,1240,1222,0,5,11,2,98.55,0,0.4,0.89,0.16,415,279,59.8,40.2,456,150,5749.0,No,414,285,3,4,408,0,0,0,0,282,0,0,0,0,0,0,1,1,2,5,3,13,47,13,17,3,3,68511,0.0
5750,G26016305750,1980,Michigan,Wayne,Census Tract 5750,2601630575000,5232,5173,2,8,38,11,98.87,0.04,0.15,0.73,0.21,1458,762,65.68,34.32,364,149,5750.0,No,1458,762,5,8,1448,0,2,5,3,754,0,3,3,2,5,11,18,39,57,78,92,288,678,66,13,1,1,53783,0.0
5751,G26016305751,1980,Michigan,Wayne,Census Tract 5751,2601630575100,3051,3021,0,4,8,18,99.02,0,0.13,0.26,0.59,970,226,81.1,18.9,362,137,5751.0,No,970,226,2,2,963,0,0,0,0,225,0,0,0,0,3,4,13,25,58,109,135,296,274,8,2,0,0,43936,0.0
5752,G26016305752,1980,Michigan,Wayne,Census Tract 5752,2601630575200,4536,4496,0,9,19,12,99.12,0,0.2,0.42,0.26,1503,139,91.53,8.47,314,134,5752.0,No,1503,139,2,4,1493,0,0,0,5,136,0,0,0,2,2,12,22,57,103,191,204,526,306,5,1,0,0,42348,0.0
5753,G26016305753,1980,Michigan,Wayne,Census Tract 5753,2601630575300,4316,4285,0,7,16,8,99.28,0,0.16,0.37,0.19,1475,83,94.67,5.33,363,156,5753.0,No,1475,83,2,5,1466,0,0,4,0,82,0,0,1,0,3,7,13,26,39,93,133,415,657,33,5,0,0,49590,0.0
5754,G26016305754,1980,Michigan,Wayne,Census Tract 5754,2601630575400,4133,4118,0,2,8,5,99.64,0,0.05,0.19,0.12,1385,94,93.64,6.36,326,149,5754.0,No,1385,94,1,1,1383,0,0,0,0,92,0,0,0,0,3,15,15,44,60,128,128,429,410,39,46,5,0,46247,0.0
5755,G26016305755,1980,Michigan,Wayne,Census Tract 5755,2601630575500,4866,4807,0,17,27,15,98.79,0,0.35,0.55,0.31,1642,91,94.75,5.25,338,160,5755.0,No,1630,85,6,5,1614,0,6,4,6,84,0,0,1,0,3,7,14,27,46,84,117,407,787,31,27,7,1,52821,0.0
5756,G26016305756,1980,Michigan,Wayne,Census Tract 5756,2601630575600,2070,2052,0,2,8,8,99.13,0,0.1,0.39,0.39,675,35,95.07,4.93,410,170,5756.0,No,687,41,0,2,684,0,0,0,0,39,0,0,0,0,0,0,1,7,5,12,12,107,482,31,2,0,0,61546,0.0
5760,G26016305760,1980,Michigan,Wayne,Census Tract 5760,2601630576000,2531,2330,104,5,53,39,92.06,4.11,0.2,2.09,1.54,623,210,74.79,25.21,360,215,5760.0,No,623,210,2,15,595,0,0,14,12,204,0,0,1,2,2,2,7,27,42,34,44,110,205,106,17,0,0,54390,0.0
5761,G26016305761,1980,Michigan,Wayne,Census Tract 5761,2601630576100,7367,7226,1,20,53,67,98.09,0.01,0.27,0.72,0.91,2342,235,90.88,9.12,348,177,5761.0,No,2342,235,8,12,2311,0,8,10,13,229,0,0,2,4,3,9,30,82,161,240,319,795,557,9,3,0,0,43270,0.0
5762,G26016305762,1980,Michigan,Wayne,Census Tract 5762,2601630576200,3036,3016,0,6,2,12,99.34,0,0.2,0.07,0.4,1031,100,91.16,8.84,363,191,5762.0,No,1019,107,2,1,1014,0,0,0,0,106,0,0,0,0,1,4,3,21,51,109,116,274,360,25,3,0,0,46515,0.0
5763,G26016305763,1980,Michigan,Wayne,Census Tract 5763,2601630576300,2753,2713,2,7,11,20,98.55,0.07,0.25,0.4,0.73,869,98,89.87,10.13,377,186,5763.0,No,881,91,2,4,871,0,0,0,6,89,0,0,0,0,0,1,2,15,21,54,85,324,344,4,0,0,0,47623,0.0
5764,G26016305764,1980,Michigan,Wayne,Census Tract 5764,2601630576400,4407,4354,1,4,28,20,98.8,0.02,0.09,0.64,0.45,1344,187,87.79,12.21,367,183,5764.0,No,1344,187,2,7,1331,0,0,6,0,186,0,0,1,0,2,0,8,31,49,94,122,427,529,11,0,0,0,47740,0.0
5765,G26016305765,1980,Michigan,Wayne,Census Tract 5765,2601630576500,4436,4394,1,9,15,17,99.05,0.02,0.2,0.34,0.38,1495,102,93.61,6.39,368,183,5765.0,No,1495,102,3,5,1484,0,0,5,0,100,0,0,0,0,1,0,4,21,43,78,138,452,648,30,1,0,0,49358,0.0
5766,G26016305766,1980,Michigan,Wayne,Census Tract 5766,2601630576600,5540,5468,0,12,28,32,98.7,0,0.22,0.51,0.58,1614,255,86.36,13.64,379,194,5766.0,No,1614,255,4,8,1597,0,0,5,0,247,0,0,3,0,1,3,8,23,36,97,131,554,642,59,8,0,1,48709,0.0
5767,G26016305767,1980,Michigan,Wayne,Census Tract 5767,2601630576700,4126,4044,0,9,21,52,98.01,0,0.22,0.51,1.26,1218,271,81.8,18.2,443,224,5767.0,No,1218,271,5,6,1198,0,4,5,11,265,0,1,1,4,2,2,4,13,8,23,42,199,588,195,82,5,5,64847,0.0
5770,G26016305770,1980,Michigan,Wayne,Census Tract 5770,2601630577000,4587,4288,208,18,34,39,93.48,4.53,0.39,0.74,0.85,1065,822,56.44,43.56,315,146,5770.0,No,1065,822,7,16,1049,1,4,3,8,659,142,3,13,5,7,20,50,119,192,240,155,143,40,3,1,0,0,32021,0.09389671361502347
5771,G26016305771,1980,Michigan,Wayne,Census Tract 5771,2601630577100,3489,3408,4,18,11,48,97.68,0.11,0.52,0.32,1.38,871,488,64.09,35.91,308,153,5771.0,No,871,488,4,2,854,0,0,0,13,480,0,0,0,6,17,28,76,132,150,134,99,95,31,1,0,0,0,29283,0.0
5772,G26016305772,1980,Michigan,Wayne,Census Tract 5772,2601630577200,3969,3885,0,10,21,53,97.88,0,0.25,0.53,1.34,1204,223,84.37,15.63,303,141,5772.0,No,1204,223,5,5,1185,0,5,4,10,219,0,0,1,3,12,25,75,189,252,317,141,110,21,0,0,0,1,30292,0.0
5773,G26016305773,1980,Michigan,Wayne,Census Tract 5773,2601630577300,3977,3881,1,23,18,54,97.59,0.03,0.58,0.45,1.36,1136,236,82.8,17.2,309,151,5773.0,No,1136,236,7,6,1112,0,7,4,0,228,0,0,2,0,1,15,31,111,200,273,226,181,39,1,0,0,0,33315,0.0
5774,G26016305774,1980,Michigan,Wayne,Census Tract 5774,2601630577400,4121,4093,0,5,5,18,99.32,0,0.12,0.12,0.44,1352,213,86.39,13.61,334,159,5774.0,No,1352,213,3,1,1345,0,0,0,4,210,0,0,0,2,5,16,33,101,193,228,193,229,143,2,0,0,0,34901,0.0
5775,G26016305775,1980,Michigan,Wayne,Census Tract 5775,2601630577500,3901,3865,2,13,1,20,99.08,0.05,0.33,0.03,0.51,1236,233,84.14,15.86,304,156,5775.0,No,1236,233,5,0,1228,0,3,0,0,230,0,2,0,0,7,13,56,91,153,214,230,273,116,0,0,0,0,35924,0.0
5776,G26016305776,1980,Michigan,Wayne,Census Tract 5776,2601630577600,4863,4781,1,29,15,37,98.31,0.02,0.6,0.31,0.76,1445,116,92.57,7.43,306,167,5776.0,No,1445,116,8,5,1425,0,6,5,9,111,0,2,0,3,4,12,48,114,183,310,277,302,121,11,4,0,0,35397,0.0
5777,G26016305777,1980,Michigan,Wayne,Census Tract 5777,2601630577700,2640,2627,0,8,2,3,99.51,0,0.3,0.08,0.11,894,69,92.83,7.17,379,177,5777.0,No,894,69,1,2,889,0,0,0,0,69,0,0,0,0,0,5,8,29,50,77,100,268,293,11,3,0,0,45709,0.0
5778,G26016305778,1980,Michigan,Wayne,Census Tract 5778,2601630577800,5949,5885,3,4,23,34,98.92,0.05,0.07,0.39,0.57,1887,171,91.69,8.31,310,167,5778.0,No,1887,171,3,4,1867,0,0,0,12,169,0,0,0,2,11,23,62,134,245,333,349,422,222,2,3,0,1,36368,0.0
